pfam_id,model,I,alpha,rates,alisim_model
PF00329,LG+I+R4,0.0000,,"(0.0533,0.0914) (0.1628,0.3453) (0.4183,0.7388) (0.3656,1.7227)","LG+I{0.0000}+R4{0.0533,0.0914,0.1628,0.3453,0.4183,0.7388,0.3656,1.7227}"
PF00331,LG+F+I+R3,0.0427,,"(0.1282,0.1657) (0.3793,0.6323) (0.4498,1.6426)","LG+F+I{0.0427}+R3{0.1282,0.1657,0.3793,0.6323,0.4498,1.6426}"
PF00332,LG+I+G4,0.0006,2.1178,,LG+I{0.0006}+G4{2.1178}
PF00333,LG+I+G4,0.0000,1.0980,,LG+I{0.0000}+G4{1.0980}
PF00334,LG+I+R4,0.0061,,"(0.0647,0.0463) (0.2655,0.3445) (0.4100,0.8564) (0.2537,2.1852)","LG+I{0.0061}+R4{0.0647,0.0463,0.2655,0.3445,0.4100,0.8564,0.2537,2.1852}"
PF00337,LG+I+G4,0.0000,1.8591,,LG+I{0.0000}+G4{1.8591}
PF00338,LG+I+R4,0.0000,,"(0.1892,0.4315) (0.4073,0.7591) (0.3122,1.2709) (0.0913,2.3266)","LG+I{0.0000}+R4{0.1892,0.4315,0.4073,0.7591,0.3122,1.2709,0.0913,2.3266}"
PF00342,LG+I+G4,0.0785,1.0918,,LG+I{0.0785}+G4{1.0918}
PF00347,LG+I+G4,0.0000,1.8482,,LG+I{0.0000}+G4{1.8482}
PF00348,LG+I+R4,0.0174,,"(0.0959,0.1153) (0.2689,0.4469) (0.2759,0.9835) (0.3419,1.7476)","LG+I{0.0174}+R4{0.0959,0.1153,0.2689,0.4469,0.2759,0.9835,0.3419,1.7476}"
PF00349,LG+I+R4,0.0000,,"(0.1416,0.1207) (0.1997,0.3649) (0.2600,0.8473) (0.3987,1.7302)","LG+I{0.0000}+R4{0.1416,0.1207,0.1997,0.3649,0.2600,0.8473,0.3987,1.7302}"
PF00350,LG+I+R4,0.0113,,"(0.0287,0.0408) (0.2466,0.2499) (0.2930,0.6019) (0.4204,1.8097)","LG+I{0.0113}+R4{0.0287,0.0408,0.2466,0.2499,0.2930,0.6019,0.4204,1.8097}"
PF00352,LG+I+R4,0.0085,,"(0.1501,0.2396) (0.4000,0.6159) (0.2559,1.2978) (0.1855,2.0780)","LG+I{0.0085}+R4{0.1501,0.2396,0.4000,0.6159,0.2559,1.2978,0.1855,2.0780}"
PF00355,LG+I+G4,0.0293,4.0384,,LG+I{0.0293}+G4{4.0384}
PF00360,LG+F+I+R3,0.0000,,"(0.0789,0.0582) (0.3639,0.5168) (0.5572,1.4489)","LG+F+I{0.0000}+R3{0.0789,0.0582,0.3639,0.5168,0.5572,1.4489}"
PF00361,LG+F+I+G4,0.0039,1.7309,,LG+F+I{0.0039}+G4{1.7309}
PF00364,LG+I+G4,0.0239,2.1384,,LG+I{0.0239}+G4{2.1384}
PF00365,LG+I+R4,0.0040,,"(0.1277,0.1088) (0.2259,0.4073) (0.2264,0.8358) (0.4160,1.6946)","LG+I{0.0040}+R4{0.1277,0.1088,0.2259,0.4073,0.2264,0.8358,0.4160,1.6946}"
PF00366,LG+I+R4,0.0000,,"(0.2356,0.1644) (0.3041,0.5528) (0.2134,1.2264) (0.2469,2.1528)","LG+I{0.0000}+R4{0.2356,0.1644,0.3041,0.5528,0.2134,1.2264,0.2469,2.1528}"
PF00370,LG+I+G4,0.0008,2.3729,,LG+I{0.0008}+G4{2.3729}
PF00373,LG+I+R4,0.0000,,"(0.0485,0.0986) (0.2739,0.2528) (0.3076,0.5155) (0.3699,2.0745)","LG+I{0.0000}+R4{0.0485,0.0986,0.2739,0.2528,0.3076,0.5155,0.3699,2.0745}"
PF00378,LG+I+G4,0.0128,2.0171,,LG+I{0.0128}+G4{2.0171}
PF00382,LG+I+R2,0.0101,,"(0.2978,0.3989) (0.6921,1.2733)","LG+I{0.0101}+R2{0.2978,0.3989,0.6921,1.2733}"
PF00383,LG+I+R4,0.0117,,"(0.0509,0.0730) (0.2496,0.4026) (0.4958,0.9131) (0.1920,2.3081)","LG+I{0.0117}+R4{0.0509,0.0730,0.2496,0.4026,0.4958,0.9131,0.1920,2.3081}"
PF00384,LG+I+G4,0.0077,3.2774,,LG+I{0.0077}+G4{3.2774}
PF00385,LG+I+G4,0.0000,2.0672,,LG+I{0.0000}+G4{2.0672}
PF00389,LG+I+R4,0.0027,,"(0.1292,0.2707) (0.3974,0.6639) (0.3173,1.2061) (0.1533,2.0773)","LG+I{0.0027}+R4{0.1292,0.2707,0.3974,0.6639,0.3173,1.2061,0.1533,2.0773}"
PF00390,LG+I+G4,0.0412,1.3111,,LG+I{0.0412}+G4{1.3111}
PF00391,LG+I+G4,0.0000,1.0608,,LG+I{0.0000}+G4{1.0608}
PF00393,LG+I+R4,0.0120,,"(0.2446,0.1061) (0.2721,0.5148) (0.2581,1.1600) (0.2133,2.5069)","LG+I{0.0120}+R4{0.2446,0.1061,0.2721,0.5148,0.2581,1.1600,0.2133,2.5069}"
PF00394,LG+I+G4,0.0000,1.9204,,LG+I{0.0000}+G4{1.9204}
PF00397,LG+I+R4,0.0000,,"(0.3321,0.2842) (0.1972,0.6668) (0.3572,1.3901) (0.1135,2.4453)","LG+I{0.0000}+R4{0.3321,0.2842,0.1972,0.6668,0.3572,1.3901,0.1135,2.4453}"
PF00398,LG+I+G4,0.0002,2.3075,,LG+I{0.0002}+G4{2.3075}
PF00401,LG+I+R4,0.0000,,"(0.1571,0.1209) (0.2050,0.5043) (0.3273,1.0317) (0.3106,1.7383)","LG+I{0.0000}+R4{0.1571,0.1209,0.2050,0.5043,0.3273,1.0317,0.3106,1.7383}"
PF00403,LG+I+G4,0.0000,2.6232,,LG+I{0.0000}+G4{2.6232}
PF00406,LG+I+G4,0.0784,1.8829,,LG+I{0.0784}+G4{1.8829}
PF00407,LG+I+G4,0.0000,5.4409,,LG+I{0.0000}+G4{5.4409}
PF00408,LG+I+G4,0.0102,1.3449,,LG+I{0.0102}+G4{1.3449}
PF00410,LG+I+G4,0.0206,1.0090,,LG+I{0.0206}+G4{1.0090}
PF00412,LG+I+R3,0.0938,,"(0.0503,0.1211) (0.2295,0.6273) (0.6264,1.3570)","LG+I{0.0938}+R3{0.0503,0.1211,0.2295,0.6273,0.6264,1.3570}"
PF00413,LG+I+R4,0.0203,,"(0.0966,0.0709) (0.1625,0.2581) (0.2731,0.7228) (0.4474,1.6849)","LG+I{0.0203}+R4{0.0966,0.0709,0.1625,0.2581,0.2731,0.7228,0.4474,1.6849}"
PF00425,LG+I+R4,0.0157,,"(0.1332,0.1092) (0.2327,0.4459) (0.2518,0.9257) (0.3666,1.7691)","LG+I{0.0157}+R4{0.1332,0.1092,0.2327,0.4459,0.2518,0.9257,0.3666,1.7691}"
PF00436,LG+F+I+R3,0.0000,,"(0.0431,0.1127) (0.4142,0.6569) (0.5427,1.3324)","LG+F+I{0.0000}+R3{0.0431,0.1127,0.4142,0.6569,0.5427,1.3324}"
PF00438,LG+I+R4,0.0206,,"(0.1909,0.0729) (0.3057,0.5233) (0.2378,1.1578) (0.2450,2.2483)","LG+I{0.0206}+R4{0.1909,0.0729,0.3057,0.5233,0.2378,1.1578,0.2450,2.2483}"
PF00439,LG+I+G4,0.0000,1.8432,,LG+I{0.0000}+G4{1.8432}
PF00441,LG+F+I+R4,0.0105,,"(0.0328,0.1031) (0.3367,0.5207) (0.4309,1.0167) (0.1890,2.0270)","LG+F+I{0.0105}+R4{0.0328,0.1031,0.3367,0.5207,0.4309,1.0167,0.1890,2.0270}"
PF00444,LG+I+G4,0.0000,1.2013,,LG+I{0.0000}+G4{1.2013}
PF00445,LG+I+R4,0.0085,,"(0.0679,0.1129) (0.1671,0.3823) (0.3133,0.8436) (0.4432,1.4984)","LG+I{0.0085}+R4{0.0679,0.1129,0.1671,0.3823,0.3133,0.8436,0.4432,1.4984}"
PF00447,LG+I+R4,0.0044,,"(0.1602,0.1244) (0.1692,0.4566) (0.2570,0.9257) (0.4093,1.6248)","LG+I{0.0044}+R4{0.1602,0.1244,0.1692,0.4566,0.2570,0.9257,0.4093,1.6248}"
PF00448,LG+I+R4,0.0133,,"(0.1157,0.0758) (0.3171,0.4973) (0.4244,1.2427) (0.1296,2.3626)","LG+I{0.0133}+R4{0.1157,0.0758,0.3171,0.4973,0.4244,1.2427,0.1296,2.3626}"
PF00449,LG+I+G4,0.1136,1.3014,,LG+I{0.1136}+G4{1.3014}
PF00450,LG+I+R4,0.0169,,"(0.0500,0.0788) (0.2455,0.3388) (0.2756,0.8008) (0.4120,1.6801)","LG+I{0.0169}+R4{0.0500,0.0788,0.2455,0.3388,0.2756,0.8008,0.4120,1.6801}"
PF00456,LG+I+G4,0.0830,1.9060,,LG+I{0.0830}+G4{1.9060}
PF00462,LG+I+R4,0.0123,,"(0.1579,0.2613) (0.2247,0.5197) (0.3023,0.9951) (0.3028,1.7872)","LG+I{0.0123}+R4{0.1579,0.2613,0.2247,0.5197,0.3023,0.9951,0.3028,1.7872}"
PF00463,LG+I+G4,0.1367,1.0708,,LG+I{0.1367}+G4{1.0708}
PF00464,LG+I+G4,0.0794,1.2058,,LG+I{0.0794}+G4{1.2058}
PF00472,LG+I+R4,0.0059,,"(0.1745,0.1425) (0.2814,0.4982) (0.2734,1.0384) (0.2648,2.0811)","LG+I{0.0059}+R4{0.1745,0.1425,0.2814,0.4982,0.2734,1.0384,0.2648,2.0811}"
PF00476,LG+I+R4,0.0134,,"(0.1338,0.0617) (0.2128,0.3225) (0.2780,0.8109) (0.3620,1.9271)","LG+I{0.0134}+R4{0.1338,0.0617,0.2128,0.3225,0.2780,0.8109,0.3620,1.9271}"
PF00478,LG+I+R4,0.0237,,"(0.1676,0.0682) (0.2847,0.3868) (0.2534,1.0652) (0.2706,2.2486)","LG+I{0.0237}+R4{0.1676,0.0682,0.2847,0.3868,0.2534,1.0652,0.2706,2.2486}"
PF00479,LG+I+R4,0.0324,,"(0.1238,0.0747) (0.1726,0.2885) (0.2259,0.7734) (0.4453,1.7207)","LG+I{0.0324}+R4{0.1238,0.0747,0.1726,0.2885,0.2259,0.7734,0.4453,1.7207}"
PF00484,LG+I+R4,0.0259,,"(0.1568,0.1657) (0.2868,0.4749) (0.2749,1.0593) (0.2557,2.1381)","LG+I{0.0259}+R4{0.1568,0.1657,0.2868,0.4749,0.2749,1.0593,0.2557,2.1381}"
PF00485,LG+I+G4,0.0292,3.2801,,LG+I{0.0292}+G4{3.2801}
PF00487,LG+F+I+R4,0.0052,,"(0.0195,0.0255) (0.1415,0.4170) (0.4740,0.8502) (0.3598,1.4941)","LG+F+I{0.0052}+R4{0.0195,0.0255,0.1415,0.4170,0.4740,0.8502,0.3598,1.4941}"
PF00488,LG+I+G4,0.0788,0.9158,,LG+I{0.0788}+G4{0.9158}
PF00490,LG+I+R4,0.0306,,"(0.1764,0.0743) (0.1777,0.3374) (0.3134,0.8588) (0.3019,2.1789)","LG+I{0.0306}+R4{0.1764,0.0743,0.1777,0.3374,0.3134,0.8588,0.3019,2.1789}"
PF00491,LG+I+R4,0.0069,,"(0.0897,0.0998) (0.2737,0.4473) (0.3252,0.9475) (0.3045,1.8407)","LG+I{0.0069}+R4{0.0897,0.0998,0.2737,0.4473,0.3252,0.9475,0.3045,1.8407}"
PF00493,LG+I+G4,0.0063,0.8071,,LG+I{0.0063}+G4{0.8071}
PF00494,LG+F+I+R4,0.0000,,"(0.1005,0.1849) (0.1979,0.4479) (0.2649,0.8661) (0.4367,1.5190)","LG+F+I{0.0000}+R4{0.1005,0.1849,0.1979,0.4479,0.2649,0.8661,0.4367,1.5190}"
PF00497,LG+F+I+R4,0.0022,,"(0.0594,0.2564) (0.2360,0.5098) (0.3393,0.8883) (0.3631,1.5507)","LG+F+I{0.0022}+R4{0.0594,0.2564,0.2360,0.5098,0.3393,0.8883,0.3631,1.5507}"
PF00503,LG+F+I+R4,0.0000,,"(0.0725,0.1181) (0.1817,0.3273) (0.2315,0.7082) (0.5144,1.4933)","LG+F+I{0.0000}+R4{0.0725,0.1181,0.1817,0.3273,0.2315,0.7082,0.5144,1.4933}"
PF00505,LG+I+G4,0.0000,3.3330,,LG+I{0.0000}+G4{3.3330}
PF00510,LG+F+I+G4,0.1309,1.3957,,LG+F+I{0.1309}+G4{1.3957}
PF00512,LG+F+I+G4,0.0000,1.2587,,LG+F+I{0.0000}+G4{1.2587}
PF00521,LG+I+R4,0.0267,,"(0.1271,0.1503) (0.2188,0.4414) (0.3198,0.9012) (0.3075,1.9383)","LG+I{0.0267}+R4{0.1271,0.1503,0.2188,0.4414,0.3198,0.9012,0.3075,1.9383}"
PF00533,LG+I+G4,0.0000,3.3166,,LG+I{0.0000}+G4{3.3166}
PF00535,LG+I+R4,0.0000,,"(0.0423,0.1058) (0.2221,0.3593) (0.3803,0.8705) (0.3552,1.6459)","LG+I{0.0000}+R4{0.0423,0.1058,0.2221,0.3593,0.3803,0.8705,0.3552,1.6459}"
PF00536,LG+I+G4,0.0000,2.2065,,LG+I{0.0000}+G4{2.2065}
PF00538,LG+I+R4,0.0000,,"(0.0742,0.1194) (0.3883,0.5157) (0.3023,1.1284) (0.2352,1.9119)","LG+I{0.0000}+R4{0.0742,0.1194,0.3883,0.5157,0.3023,1.1284,0.2352,1.9119}"
PF00542,LG+F+I+R4,0.0076,,"(0.1210,0.0796) (0.2913,0.3590) (0.2825,1.1063) (0.2976,1.9262)","LG+F+I{0.0076}+R4{0.1210,0.0796,0.2913,0.3590,0.2825,1.1063,0.2976,1.9262}"
PF00543,LG+I+R4,0.0154,,"(0.0750,0.1555) (0.3586,0.5071) (0.3320,1.0994) (0.2191,2.0158)","LG+I{0.0154}+R4{0.0750,0.1555,0.3586,0.5071,0.3320,1.0994,0.2191,2.0158}"
PF00547,LG+I+G4,0.0379,1.2113,,LG+I{0.0379}+G4{1.2113}
PF00549,LG+I+G4,0.0136,1.9319,,LG+I{0.0136}+G4{1.9319}
PF00550,LG+I+R4,0.0000,,"(0.0555,0.1658) (0.2631,0.6141) (0.3329,0.9625) (0.3485,1.4600)","LG+I{0.0000}+R4{0.0555,0.1658,0.2631,0.6141,0.3329,0.9625,0.3485,1.4600}"
PF00551,LG+I+G4,0.0144,2.4268,,LG+I{0.0144}+G4{2.4268}
PF00557,LG+I+R4,0.0000,,"(0.0725,0.1813) (0.1945,0.4521) (0.2893,0.8443) (0.4437,1.4754)","LG+I{0.0000}+R4{0.0725,0.1813,0.1945,0.4521,0.2893,0.8443,0.4437,1.4754}"
PF00561,LG+I+R4,0.0000,,"(0.0269,0.0847) (0.1063,0.3260) (0.3584,0.6423) (0.5085,1.4414)","LG+I{0.0000}+R4{0.0269,0.0847,0.1063,0.3260,0.3584,0.6423,0.5085,1.4414}"
PF00562,LG+I+R4,0.0145,,"(0.1712,0.0889) (0.2749,0.3325) (0.3022,0.7913) (0.2372,2.7581)","LG+I{0.0145}+R4{0.1712,0.0889,0.2749,0.3325,0.3022,0.7913,0.2372,2.7581}"
PF00564,LG+I+G4,0.0000,1.9491,,LG+I{0.0000}+G4{1.9491}
PF00565,LG+I+G4,0.0221,1.7040,,LG+I{0.0221}+G4{1.7040}
PF00567,LG+F+I+G4,0.0154,2.3406,,LG+F+I{0.0154}+G4{2.3406}
PF00569,JTT+G4,,1.0700,,JTT+G4{1.0700}
PF00570,LG+I+G4,0.0000,1.5969,,LG+I{0.0000}+G4{1.5969}
PF00571,LG+I+R4,0.0000,,"(0.1129,0.3539) (0.1216,0.6125) (0.3585,0.9104) (0.4071,1.3738)","LG+I{0.0000}+R4{0.1129,0.3539,0.1216,0.6125,0.3585,0.9104,0.4071,1.3738}"
PF00574,LG+I+G4,0.0104,1.0601,,LG+I{0.0104}+G4{1.0601}
PF00575,LG+I+G4,0.0000,3.0469,,LG+I{0.0000}+G4{3.0469}
PF00576,LG+I+R4,0.0098,,"(0.1195,0.0571) (0.1629,0.2386) (0.3171,0.8569) (0.3906,1.7474)","LG+I{0.0098}+R4{0.1195,0.0571,0.1629,0.2386,0.3171,0.8569,0.3906,1.7474}"
PF00578,LG+I+R4,0.0000,,"(0.0297,0.1141) (0.2104,0.3936) (0.2914,0.7156) (0.4685,1.5053)","LG+I{0.0000}+R4{0.0297,0.1141,0.2104,0.3936,0.2914,0.7156,0.4685,1.5053}"
PF00580,LG+F+I+R4,0.0078,,"(0.0592,0.0370) (0.1430,0.1990) (0.3033,0.6359) (0.4867,1.5954)","LG+F+I{0.0078}+R4{0.0592,0.0370,0.1430,0.1990,0.3033,0.6359,0.4867,1.5954}"
PF00581,LG+I+R4,0.0000,,"(0.0375,0.1030) (0.1887,0.3598) (0.3493,0.8189) (0.4244,1.5132)","LG+I{0.0000}+R4{0.0375,0.1030,0.1887,0.3598,0.3493,0.8189,0.4244,1.5132}"
PF00582,LG+I+G4,0.0000,1.4513,,LG+I{0.0000}+G4{1.4513}
PF00585,LG+I+G4,0.0016,1.7308,,LG+I{0.0016}+G4{1.7308}
PF00586,LG+I+R4,0.0000,,"(0.1036,0.1642) (0.3657,0.4800) (0.2050,0.9003) (0.3257,1.9122)","LG+I{0.0000}+R4{0.1036,0.1642,0.3657,0.4800,0.2050,0.9003,0.3257,1.9122}"
PF00587,LG+I+G4,0.0212,3.9774,,LG+I{0.0212}+G4{3.9774}
PF00590,LG+I+R4,0.0037,,"(0.1341,0.2625) (0.2731,0.5805) (0.3203,1.0949) (0.2690,1.6942)","LG+I{0.0037}+R4{0.1341,0.2625,0.2731,0.5805,0.3203,1.0949,0.2690,1.6942}"
PF00591,LG+I+G4,0.0213,1.6359,,LG+I{0.0213}+G4{1.6359}
PF00595,LG+I+G4,0.0000,2.0864,,LG+I{0.0000}+G4{2.0864}
PF00596,LG+I+R4,0.0000,,"(0.0436,0.0786) (0.2278,0.4316) (0.3154,0.8186) (0.4131,1.5494)","LG+I{0.0000}+R4{0.0436,0.0786,0.2278,0.4316,0.3154,0.8186,0.4131,1.5494}"
PF00610,LG+I+G4,0.0000,2.7459,,LG+I{0.0000}+G4{2.7459}
PF00620,LG+I+R4,0.0000,,"(0.0912,0.1368) (0.2461,0.4112) (0.3051,0.8439) (0.3575,1.7588)","LG+I{0.0000}+R4{0.0912,0.1368,0.2461,0.4112,0.3051,0.8439,0.3575,1.7588}"
PF00622,LG+I+G4,0.0056,2.4759,,LG+I{0.0056}+G4{2.4759}
PF00623,LG+I+G4,0.0038,0.6930,,LG+I{0.0038}+G4{0.6930}
PF00625,LG+I+G4,0.0170,3.5351,,LG+I{0.0170}+G4{3.5351}
PF00626,LG+I+G4,0.0000,3.6872,,LG+I{0.0000}+G4{3.6872}
PF00627,LG+I+R3,0.0000,,"(0.2241,0.2115) (0.2294,0.6708) (0.5465,1.4615)","LG+I{0.0000}+R3{0.2241,0.2115,0.2294,0.6708,0.5465,1.4615}"
PF00628,LG+I+R4,0.0000,,"(0.1273,0.0017) (0.1750,0.4004) (0.1451,0.7881) (0.5526,1.4755)","LG+I{0.0000}+R4{0.1273,0.0017,0.1750,0.4004,0.1451,0.7881,0.5526,1.4755}"
PF00630,LG+I+G4,0.0000,1.8394,,LG+I{0.0000}+G4{1.8394}
PF00631,LG+I+R3,0.0050,,"(0.0524,0.0973) (0.2733,0.5374) (0.6694,1.2670)","LG+I{0.0050}+R3{0.0524,0.0973,0.2733,0.5374,0.6694,1.2670}"
PF00632,LG+F+I+R4,0.0047,,"(0.0499,0.1098) (0.1805,0.3836) (0.3776,0.8145) (0.3873,1.5949)","LG+F+I{0.0047}+R4{0.0499,0.1098,0.1805,0.3836,0.3776,0.8145,0.3873,1.5949}"
PF00635,LG+I+G4,0.0000,2.1725,,LG+I{0.0000}+G4{2.1725}
PF00638,LG+I+G4,0.0554,2.8948,,LG+I{0.0554}+G4{2.8948}
PF00639,LG+I+R3,0.0086,,"(0.0613,0.1238) (0.2623,0.4915) (0.6679,1.2929)","LG+I{0.0086}+R3{0.0613,0.1238,0.2623,0.4915,0.6679,1.2929}"
PF00641,JTT+I+G4,0.1974,14.5897,,JTT+I{0.1974}+G4{14.5897}
PF00643,LG+I+R3,0.0786,,"(0.0516,0.0467) (0.1785,0.6054) (0.6914,1.2866)","LG+I{0.0786}+R3{0.0516,0.0467,0.1785,0.6054,0.6914,1.2866}"
PF00644,LG+I+G4,0.0000,1.2082,,LG+I{0.0000}+G4{1.2082}
PF00645,LG+I+R4,0.0076,,"(0.0460,0.0387) (0.1343,0.3127) (0.2790,0.7056) (0.5331,1.4245)","LG+I{0.0076}+R4{0.0460,0.0387,0.1343,0.3127,0.2790,0.7056,0.5331,1.4245}"
PF00646,LG+F+I+R4,0.0000,,"(0.1023,0.2518) (0.3092,0.6379) (0.3093,1.0201) (0.2792,1.6527)","LG+F+I{0.0000}+R4{0.1023,0.2518,0.3092,0.6379,0.3093,1.0201,0.2792,1.6527}"
PF00647,LG+I+G4,0.0220,1.5503,,LG+I{0.0220}+G4{1.5503}
PF00650,LG+F+I+R4,0.0034,,"(0.1059,0.3631) (0.3820,0.7623) (0.4844,1.2064) (0.0242,3.5433)","LG+F+I{0.0034}+R4{0.1059,0.3631,0.3820,0.7623,0.4844,1.2064,0.0242,3.5433}"
PF00651,LG+I+R4,0.0000,,"(0.0601,0.0961) (0.2946,0.4389) (0.3591,1.0272) (0.2862,1.7334)","LG+I{0.0000}+R4{0.0601,0.0961,0.2946,0.4389,0.3591,1.0272,0.2862,1.7334}"
PF00652,LG+I+R4,0.0000,,"(0.0397,0.0485) (0.1925,0.3978) (0.3240,0.8585) (0.4438,1.4495)","LG+I{0.0000}+R4{0.0397,0.0485,0.1925,0.3978,0.3240,0.8585,0.4438,1.4495}"
PF00656,LG+I+R4,0.0000,,"(0.0945,0.0708) (0.2293,0.2195) (0.3702,0.5395) (0.3060,2.4289)","LG+I{0.0000}+R4{0.0945,0.0708,0.2293,0.2195,0.3702,0.5395,0.3060,2.4289}"
PF00658,LG+I+G4,0.0000,1.1015,,LG+I{0.0000}+G4{1.1015}
PF00662,LG+I+R4,0.0000,,"(0.1232,0.1125) (0.2744,0.3780) (0.4769,1.2254) (0.1256,2.3738)","LG+I{0.0000}+R4{0.1232,0.1125,0.2744,0.3780,0.4769,1.2254,0.1256,2.3738}"
PF00667,LG+I+G4,0.0113,2.1806,,LG+I{0.0113}+G4{2.1806}
PF00670,LG+I+G4,0.1251,1.3162,,LG+I{0.1251}+G4{1.3162}
PF00673,LG+I+G4,0.0034,1.3382,,LG+I{0.0034}+G4{1.3382}
PF00676,LG+I+G4,0.0202,2.0193,,LG+I{0.0202}+G4{2.0193}
PF00677,LG+I+R4,0.0155,,"(0.0964,0.0415) (0.2294,0.2639) (0.2525,0.8200) (0.4062,1.7933)","LG+I{0.0155}+R4{0.0964,0.0415,0.2294,0.2639,0.2525,0.8200,0.4062,1.7933}"
PF00679,LG+I+G4,0.0109,2.4270,,LG+I{0.0109}+G4{2.4270}
PF00682,LG+I+G4,0.0145,1.7357,,LG+I{0.0145}+G4{1.7357}
PF00684,LG+I+R4,0.0544,,"(0.0970,0.0404) (0.0729,0.4116) (0.3713,0.8300) (0.4044,1.6269)","LG+I{0.0544}+R4{0.0970,0.0404,0.0729,0.4116,0.3713,0.8300,0.4044,1.6269}"
PF00685,LG+I+R4,0.0095,,"(0.0940,0.1794) (0.3259,0.4975) (0.4629,1.1938) (0.1078,2.4912)","LG+I{0.0095}+R4{0.0940,0.1794,0.3259,0.4975,0.4629,1.1938,0.1078,2.4912}"
PF00687,LG+F+I+R4,0.0000,,"(0.0728,0.2430) (0.2674,0.5298) (0.4096,0.9510) (0.2502,1.8028)","LG+F+I{0.0000}+R4{0.0728,0.2430,0.2674,0.5298,0.4096,0.9510,0.2502,1.8028}"
PF00690,LG+I+R4,0.0265,,"(0.0561,0.1315) (0.1407,0.3953) (0.3370,0.7494) (0.4398,1.5565)","LG+I{0.0265}+R4{0.0561,0.1315,0.1407,0.3953,0.3370,0.7494,0.4398,1.5565}"
PF00692,LG+I+G4,0.0000,1.2439,,LG+I{0.0000}+G4{1.2439}
PF00694,LG+I+G4,0.0537,1.4177,,LG+I{0.0537}+G4{1.4177}
PF00697,LG+I+G4,0.0300,1.5789,,LG+I{0.0300}+G4{1.5789}
PF00698,LG+I+G4,0.0257,3.1024,,LG+I{0.0257}+G4{3.1024}
PF00699,LG+I+R4,0.0247,,"(0.2611,0.0855) (0.2014,0.4115) (0.2163,1.0206) (0.2965,2.2733)","LG+I{0.0247}+R4{0.2611,0.0855,0.2014,0.4115,0.2163,1.0206,0.2965,2.2733}"
PF00701,LG+I+G4,0.0010,1.8286,,LG+I{0.0010}+G4{1.8286}
PF00702,LG+I+R4,0.0000,,"(0.0198,0.0479) (0.1412,0.2916) (0.2760,0.6898) (0.5630,1.3632)","LG+I{0.0000}+R4{0.0198,0.0479,0.1412,0.2916,0.2760,0.6898,0.5630,1.3632}"
PF00703,LG+F+I+R4,0.0065,,"(0.0337,0.0556) (0.1818,0.3539) (0.2782,0.7849) (0.4998,1.4315)","LG+F+I{0.0065}+R4{0.0337,0.0556,0.1818,0.3539,0.2782,0.7849,0.4998,1.4315}"
PF00704,LG+F+I+R4,0.0000,,"(0.0829,0.2153) (0.1948,0.4801) (0.3246,0.8452) (0.3977,1.5445)","LG+F+I{0.0000}+R4{0.0829,0.2153,0.1948,0.4801,0.3246,0.8452,0.3977,1.5445}"
PF00705,LG+I,0.0784,,,LG+I{0.0784}
PF00707,LG+I+G4,0.0108,1.2247,,LG+I{0.0108}+G4{1.2247}
PF00708,LG+I+R4,0.0000,,"(0.1266,0.0625) (0.1732,0.3551) (0.3345,0.9764) (0.3657,1.6515)","LG+I{0.0000}+R4{0.1266,0.0625,0.1732,0.3551,0.3345,0.9764,0.3657,1.6515}"
PF00709,LG+I+R4,0.0081,,"(0.1383,0.0504) (0.2110,0.3574) (0.2617,0.8437) (0.3809,1.8295)","LG+I{0.0081}+R4{0.1383,0.0504,0.2110,0.3574,0.2617,0.8437,0.3809,1.8295}"
PF00717,LG+I+R4,0.0000,,"(0.1578,0.1937) (0.3061,0.6033) (0.2848,1.1368) (0.2514,1.8340)","LG+I{0.0000}+R4{0.1578,0.1937,0.3061,0.6033,0.2848,1.1368,0.2514,1.8340}"
PF00719,LG+I+R4,0.0047,,"(0.1430,0.0999) (0.2898,0.4786) (0.3160,1.0105) (0.2465,2.1407)","LG+I{0.0047}+R4{0.1430,0.0999,0.2898,0.4786,0.3160,1.0105,0.2465,2.1407}"
PF00722,LG+F+I+R4,0.0149,,"(0.1132,0.1651) (0.3567,0.5596) (0.3942,1.2675) (0.1209,2.3328)","LG+F+I{0.0149}+R4{0.1132,0.1651,0.3567,0.5596,0.3942,1.2675,0.1209,2.3328}"
PF00724,LG+I+G4,0.0057,1.6455,,LG+I{0.0057}+G4{1.6455}
PF00725,LG+I+G4,0.0087,1.7917,,LG+I{0.0087}+G4{1.7917}
PF00728,LG+I+R3,0.0356,,"(0.1281,0.1793) (0.4080,0.6511) (0.4283,1.6611)","LG+I{0.0356}+R3{0.1281,0.1793,0.4080,0.6511,0.4283,1.6611}"
PF00730,LG+I+G4,0.0000,2.2922,,LG+I{0.0000}+G4{2.2922}
PF00731,LG+I+R4,0.0118,,"(0.2697,0.0958) (0.2797,0.4765) (0.2004,1.2507) (0.2384,2.4757)","LG+I{0.0118}+R4{0.2697,0.0958,0.2797,0.4765,0.2004,1.2507,0.2384,2.4757}"
PF00732,LG+I+G4,0.0153,1.8554,,LG+I{0.0153}+G4{1.8554}
PF00733,LG+F+I+R4,0.0038,,"(0.0755,0.1093) (0.2073,0.3855) (0.2900,0.8065) (0.4234,1.6014)","LG+F+I{0.0038}+R4{0.0755,0.1093,0.2073,0.3855,0.2900,0.8065,0.4234,1.6014}"
