pfam_id,model,I,alpha,rates,alisim_model
PF00236,JTT+R2,,,"(0.5176,0.1031) (0.4824,1.9625)","JTT+R2{0.5176,0.1031,0.4824,1.9625}"
PF00237,LG+I+G4,0.0000,1.6585,,LG+I{0.0000}+G4{1.6585}
PF00238,LG+I+R4,0.0188,,"(0.1616,0.1591) (0.2660,0.4679) (0.2814,1.0493) (0.2721,2.0378)","LG+I{0.0188}+R4{0.1616,0.1591,0.2660,0.4679,0.2814,1.0493,0.2721,2.0378}"
PF00240,LG+I+G4,0.0000,2.8529,,LG+I{0.0000}+G4{2.8529}
PF00241,LG+F+I+R4,0.0000,,"(0.1282,0.3630) (0.2524,0.6490) (0.2750,1.0363) (0.3444,1.4653)","LG+F+I{0.0000}+R4{0.1282,0.3630,0.2524,0.6490,0.2750,1.0363,0.3444,1.4653}"
PF00243,JTT+G4,,0.8892,,JTT+G4{0.8892}
PF00245,LG+I+G4,0.0675,2.3983,,LG+I{0.0675}+G4{2.3983}
PF00246,LG+I+R4,0.0039,,"(0.0612,0.1323) (0.3085,0.4704) (0.3536,0.9336) (0.2729,1.8937)","LG+I{0.0039}+R4{0.0612,0.1323,0.3085,0.4704,0.3536,0.9336,0.2729,1.8937}"
PF00248,LG+I+R4,0.0006,,"(0.0307,0.0839) (0.2483,0.3775) (0.4727,0.9205) (0.2477,1.8917)","LG+I{0.0006}+R4{0.0307,0.0839,0.2483,0.3775,0.4727,0.9205,0.2477,1.8917}"
PF00249,LG+I+G4,0.0000,1.2718,,LG+I{0.0000}+G4{1.2718}
PF00250,LG+I+R4,0.0000,,"(0.2083,0.0849) (0.2142,0.3753) (0.3296,1.0626) (0.2478,2.2258)","LG+I{0.0000}+R4{0.2083,0.0849,0.2142,0.3753,0.3296,1.0626,0.2478,2.2258}"
PF00252,LG+I+R4,0.0058,,"(0.1434,0.1655) (0.2356,0.5463) (0.3648,1.0248) (0.2504,1.8920)","LG+I{0.0058}+R4{0.1434,0.1655,0.2356,0.5463,0.3648,1.0248,0.2504,1.8920}"
PF00254,LG+I+G4,0.0000,2.0451,,LG+I{0.0000}+G4{2.0451}
PF00258,LG+I+R4,0.0000,,"(0.0384,0.1263) (0.1854,0.3843) (0.3567,0.8510) (0.4195,1.4788)","LG+I{0.0000}+R4{0.0384,0.1263,0.1854,0.3843,0.3567,0.8510,0.4195,1.4788}"
PF00264,LG+F+I+R4,0.0088,,"(0.0496,0.0578) (0.1663,0.3530) (0.3305,0.7679) (0.4449,1.5390)","LG+F+I{0.0088}+R4{0.0496,0.0578,0.1663,0.3530,0.3305,0.7679,0.4449,1.5390}"
PF00266,LG+I+G4,0.0123,1.5996,,LG+I{0.0123}+G4{1.5996}
PF00268,LG+I+R4,0.0058,,"(0.2573,0.2556) (0.3470,0.6115) (0.2047,1.3230) (0.1852,2.4367)","LG+I{0.0058}+R4{0.2573,0.2556,0.3470,0.6115,0.2047,1.3230,0.1852,2.4367}"
PF00270,LG+I+R4,0.0061,,"(0.0535,0.0482) (0.1219,0.3052) (0.3089,0.6667) (0.5096,1.4801)","LG+I{0.0061}+R4{0.0535,0.0482,0.1219,0.3052,0.3089,0.6667,0.5096,1.4801}"
PF00271,LG+I+G4,0.0000,1.4044,,LG+I{0.0000}+G4{1.4044}
PF00273,JTT+I+R4,0.0178,,"(0.0705,0.2575) (0.1421,0.6306) (0.5520,1.0254) (0.2175,1.4996)","JTT+I{0.0178}+R4{0.0705,0.2575,0.1421,0.6306,0.5520,1.0254,0.2175,1.4996}"
PF00274,LG+I+G4,0.0686,0.9998,,LG+I{0.0686}+G4{0.9998}
PF00278,LG+I+R4,0.0035,,"(0.1237,0.1157) (0.3059,0.4251) (0.1948,0.9431) (0.3722,1.8055)","LG+I{0.0035}+R4{0.1237,0.1157,0.3059,0.4251,0.1948,0.9431,0.3722,1.8055}"
PF00281,LG+I+G4,0.0000,1.3412,,LG+I{0.0000}+G4{1.3412}
PF00282,LG+I+G4,0.0111,2.2232,,LG+I{0.0111}+G4{2.2232}
PF00285,LG+I+R4,0.0000,,"(0.1263,0.1312) (0.2373,0.4287) (0.2883,0.8641) (0.3481,1.8171)","LG+I{0.0000}+R4{0.1263,0.1312,0.2373,0.4287,0.2883,0.8641,0.3481,1.8171}"
PF00288,LG+I+R4,0.0000,,"(0.0780,0.0913) (0.2698,0.3933) (0.2931,0.8718) (0.3592,1.7577)","LG+I{0.0000}+R4{0.0780,0.0913,0.2698,0.3933,0.2931,0.8718,0.3592,1.7577}"
PF00289,LG+I+G4,0.0106,1.1389,,LG+I{0.0106}+G4{1.1389}
PF00292,LG+I,0.2646,,,LG+I{0.2646}
PF00293,LG+F+I+R4,0.0000,,"(0.0269,0.0573) (0.1127,0.3063) (0.3787,0.7600) (0.4818,1.4034)","LG+F+I{0.0000}+R4{0.0269,0.0573,0.1127,0.3063,0.3787,0.7600,0.4818,1.4034}"
PF00294,LG+I+R4,0.0053,,"(0.0513,0.1442) (0.2099,0.4174) (0.3967,0.9064) (0.3368,1.6192)","LG+I{0.0053}+R4{0.0513,0.1442,0.2099,0.4174,0.3967,0.9064,0.3368,1.6192}"
PF00298,LG+I+R4,0.0079,,"(0.1228,0.2305) (0.2019,0.5279) (0.2496,0.9032) (0.4178,1.5313)","LG+I{0.0079}+R4{0.1228,0.2305,0.2019,0.5279,0.2496,0.9032,0.4178,1.5313}"
PF00300,LG+F+I+R4,0.0000,,"(0.0888,0.0708) (0.1608,0.3452) (0.3038,0.7876) (0.4466,1.5651)","LG+F+I{0.0000}+R4{0.0888,0.0708,0.1608,0.3452,0.3038,0.7876,0.4466,1.5651}"
PF00303,LG+I+R4,0.0145,,"(0.1561,0.0818) (0.2640,0.3954) (0.2335,0.9660) (0.3320,1.9801)","LG+I{0.0145}+R4{0.1561,0.0818,0.2640,0.3954,0.2335,0.9660,0.3320,1.9801}"
PF00305,LG+I+R4,0.0379,,"(0.1773,0.0945) (0.2592,0.4750) (0.2788,1.1264) (0.2469,2.2121)","LG+I{0.0379}+R4{0.1773,0.0945,0.2592,0.4750,0.2788,1.1264,0.2469,2.2121}"
PF00306,LG+I+G4,0.0236,1.2634,,LG+I{0.0236}+G4{1.2634}
PF00307,LG+I+G4,0.0000,2.6112,,LG+I{0.0000}+G4{2.6112}
PF00312,LG+I+R4,0.0000,,"(0.2035,0.1546) (0.3332,0.5427) (0.3150,1.3617) (0.1482,2.4202)","LG+I{0.0000}+R4{0.2035,0.1546,0.3332,0.5427,0.3150,1.3617,0.1482,2.4202}"
PF00313,LG+I+G4,0.0398,1.0858,,LG+I{0.0398}+G4{1.0858}
PF00316,LG+I+G4,0.1051,2.2745,,LG+I{0.1051}+G4{2.2745}
PF00317,LG+I+R4,0.0000,,"(0.1316,0.1715) (0.2283,0.4023) (0.3054,0.8857) (0.3347,1.8379)","LG+I{0.0000}+R4{0.1316,0.1715,0.2283,0.4023,0.3054,0.8857,0.3347,1.8379}"
PF00319,LG+I+G4,0.0000,1.9737,,LG+I{0.0000}+G4{1.9737}
PF00320,LG+I+G4,0.1013,1.3636,,LG+I{0.1013}+G4{1.3636}
PF00324,LG+F+I+G4,0.0000,3.1480,,LG+F+I{0.0000}+G4{3.1480}
PF00326,LG+F+I+R4,0.0111,,"(0.0977,0.2318) (0.4634,0.6663) (0.3208,1.1526) (0.1070,2.7938)","LG+F+I{0.0111}+R4{0.0977,0.2318,0.4634,0.6663,0.3208,1.1526,0.1070,2.7938}"
PF00327,LG+I+R4,0.0000,,"(0.1941,0.3205) (0.3314,0.6890) (0.3606,1.2749) (0.1139,2.1923)","LG+I{0.0000}+R4{0.1941,0.3205,0.3314,0.6890,0.3606,1.2749,0.1139,2.1923}"
PF00329,LG+I+R4,0.0000,,"(0.0533,0.0914) (0.1628,0.3453) (0.4183,0.7388) (0.3656,1.7227)","LG+I{0.0000}+R4{0.0533,0.0914,0.1628,0.3453,0.4183,0.7388,0.3656,1.7227}"
PF00333,LG+I+G4,0.0000,1.0980,,LG+I{0.0000}+G4{1.0980}
PF00334,LG+I+R4,0.0061,,"(0.0647,0.0463) (0.2655,0.3445) (0.4100,0.8564) (0.2537,2.1852)","LG+I{0.0061}+R4{0.0647,0.0463,0.2655,0.3445,0.4100,0.8564,0.2537,2.1852}"
PF00337,LG+I+G4,0.0000,1.8591,,LG+I{0.0000}+G4{1.8591}
PF00338,LG+I+R4,0.0000,,"(0.1892,0.4315) (0.4073,0.7591) (0.3122,1.2709) (0.0913,2.3266)","LG+I{0.0000}+R4{0.1892,0.4315,0.4073,0.7591,0.3122,1.2709,0.0913,2.3266}"
PF00339,LG+I+R3,0.0011,,"(0.0356,0.0435) (0.3574,0.4138) (0.6059,1.4037)","LG+I{0.0011}+R3{0.0356,0.0435,0.3574,0.4138,0.6059,1.4037}"
PF00340,JTT+G4,,2.8408,,JTT+G4{2.8408}
PF00341,LG+I+R3,0.0457,,"(0.1033,0.0701) (0.5827,0.8126) (0.2683,1.9356)","LG+I{0.0457}+R3{0.1033,0.0701,0.5827,0.8126,0.2683,1.9356}"
PF00342,LG+I+G4,0.0785,1.0918,,LG+I{0.0785}+G4{1.0918}
PF00347,LG+I+G4,0.0000,1.8482,,LG+I{0.0000}+G4{1.8482}
PF00348,LG+I+R4,0.0174,,"(0.0959,0.1153) (0.2689,0.4469) (0.2759,0.9835) (0.3419,1.7476)","LG+I{0.0174}+R4{0.0959,0.1153,0.2689,0.4469,0.2759,0.9835,0.3419,1.7476}"
PF00349,LG+I+R4,0.0000,,"(0.1416,0.1207) (0.1997,0.3649) (0.2600,0.8473) (0.3987,1.7302)","LG+I{0.0000}+R4{0.1416,0.1207,0.1997,0.3649,0.2600,0.8473,0.3987,1.7302}"
PF00350,LG+I+R4,0.0113,,"(0.0287,0.0408) (0.2466,0.2499) (0.2930,0.6019) (0.4204,1.8097)","LG+I{0.0113}+R4{0.0287,0.0408,0.2466,0.2499,0.2930,0.6019,0.4204,1.8097}"
PF00351,LG+I+G4,0.0810,1.1034,,LG+I{0.0810}+G4{1.1034}
PF00352,LG+I+R4,0.0085,,"(0.1501,0.2396) (0.4000,0.6159) (0.2559,1.2978) (0.1855,2.0780)","LG+I{0.0085}+R4{0.1501,0.2396,0.4000,0.6159,0.2559,1.2978,0.1855,2.0780}"
PF00354,JTT+G4,,1.1537,,JTT+G4{1.1537}
PF00355,LG+I+G4,0.0293,4.0384,,LG+I{0.0293}+G4{4.0384}
PF00361,LG+F+I+G4,0.0039,1.7309,,LG+F+I{0.0039}+G4{1.7309}
PF00362,LG+I+R4,0.0265,,"(0.1760,0.0820) (0.3794,0.4247) (0.2174,1.2198) (0.2007,2.7862)","LG+I{0.0265}+R4{0.1760,0.0820,0.3794,0.4247,0.2174,1.2198,0.2007,2.7862}"
PF00364,LG+I+G4,0.0239,2.1384,,LG+I{0.0239}+G4{2.1384}
PF00365,LG+I+R4,0.0040,,"(0.1277,0.1088) (0.2259,0.4073) (0.2264,0.8358) (0.4160,1.6946)","LG+I{0.0040}+R4{0.1277,0.1088,0.2259,0.4073,0.2264,0.8358,0.4160,1.6946}"
PF00366,LG+I+R4,0.0000,,"(0.2356,0.1644) (0.3041,0.5528) (0.2134,1.2264) (0.2469,2.1528)","LG+I{0.0000}+R4{0.2356,0.1644,0.3041,0.5528,0.2134,1.2264,0.2469,2.1528}"
PF00370,LG+I+G4,0.0008,2.3729,,LG+I{0.0008}+G4{2.3729}
PF00373,LG+I+R4,0.0000,,"(0.0485,0.0986) (0.2739,0.2528) (0.3076,0.5155) (0.3699,2.0745)","LG+I{0.0000}+R4{0.0485,0.0986,0.2739,0.2528,0.3076,0.5155,0.3699,2.0745}"
PF00377,JTT+R2,,,"(0.8830,0.7457) (0.1170,2.9200)","JTT+R2{0.8830,0.7457,0.1170,2.9200}"
PF00378,LG+I+G4,0.0128,2.0171,,LG+I{0.0128}+G4{2.0171}
PF00382,LG+I+R2,0.0101,,"(0.2978,0.3989) (0.6921,1.2733)","LG+I{0.0101}+R2{0.2978,0.3989,0.6921,1.2733}"
PF00383,LG+I+R4,0.0117,,"(0.0509,0.0730) (0.2496,0.4026) (0.4958,0.9131) (0.1920,2.3081)","LG+I{0.0117}+R4{0.0509,0.0730,0.2496,0.4026,0.4958,0.9131,0.1920,2.3081}"
PF00384,LG+I+G4,0.0077,3.2774,,LG+I{0.0077}+G4{3.2774}
PF00385,LG+I+G4,0.0000,2.0672,,LG+I{0.0000}+G4{2.0672}
PF00386,LG+I+R3,0.0631,,"(0.0933,0.1447) (0.3640,0.5907) (0.4796,1.6086)","LG+I{0.0631}+R3{0.0933,0.1447,0.3640,0.5907,0.4796,1.6086}"
PF00389,LG+I+R4,0.0027,,"(0.1292,0.2707) (0.3974,0.6639) (0.3173,1.2061) (0.1533,2.0773)","LG+I{0.0027}+R4{0.1292,0.2707,0.3974,0.6639,0.3173,1.2061,0.1533,2.0773}"
PF00390,LG+I+G4,0.0412,1.3111,,LG+I{0.0412}+G4{1.3111}
PF00393,LG+I+R4,0.0120,,"(0.2446,0.1061) (0.2721,0.5148) (0.2581,1.1600) (0.2133,2.5069)","LG+I{0.0120}+R4{0.2446,0.1061,0.2721,0.5148,0.2581,1.1600,0.2133,2.5069}"
PF00394,LG+I+G4,0.0000,1.9204,,LG+I{0.0000}+G4{1.9204}
PF00397,LG+I+R4,0.0000,,"(0.3321,0.2842) (0.1972,0.6668) (0.3572,1.3901) (0.1135,2.4453)","LG+I{0.0000}+R4{0.3321,0.2842,0.1972,0.6668,0.3572,1.3901,0.1135,2.4453}"
PF00398,LG+I+G4,0.0002,2.3075,,LG+I{0.0002}+G4{2.3075}
PF00403,LG+I+G4,0.0000,2.6232,,LG+I{0.0000}+G4{2.6232}
PF00405,JTT+G4,,0.9289,,JTT+G4{0.9289}
PF00406,LG+I+G4,0.0784,1.8829,,LG+I{0.0784}+G4{1.8829}
PF00408,LG+I+G4,0.0102,1.3449,,LG+I{0.0102}+G4{1.3449}
PF00410,LG+I+G4,0.0206,1.0090,,LG+I{0.0206}+G4{1.0090}
PF00412,LG+I+R3,0.0938,,"(0.0503,0.1211) (0.2295,0.6273) (0.6264,1.3570)","LG+I{0.0938}+R3{0.0503,0.1211,0.2295,0.6273,0.6264,1.3570}"
PF00413,LG+I+R4,0.0203,,"(0.0966,0.0709) (0.1625,0.2581) (0.2731,0.7228) (0.4474,1.6849)","LG+I{0.0203}+R4{0.0966,0.0709,0.1625,0.2581,0.2731,0.7228,0.4474,1.6849}"
PF00431,LG+I+G4,0.0196,1.4775,,LG+I{0.0196}+G4{1.4775}
PF00435,LG+I+G4,0.0000,3.8360,,LG+I{0.0000}+G4{3.8360}
PF00436,LG+F+I+R3,0.0000,,"(0.0431,0.1127) (0.4142,0.6569) (0.5427,1.3324)","LG+F+I{0.0000}+R3{0.0431,0.1127,0.4142,0.6569,0.5427,1.3324}"
PF00438,LG+I+R4,0.0206,,"(0.1909,0.0729) (0.3057,0.5233) (0.2378,1.1578) (0.2450,2.2483)","LG+I{0.0206}+R4{0.1909,0.0729,0.3057,0.5233,0.2378,1.1578,0.2450,2.2483}"
PF00439,LG+I+G4,0.0000,1.8432,,LG+I{0.0000}+G4{1.8432}
PF00441,LG+F+I+R4,0.0105,,"(0.0328,0.1031) (0.3367,0.5207) (0.4309,1.0167) (0.1890,2.0270)","LG+F+I{0.0105}+R4{0.0328,0.1031,0.3367,0.5207,0.4309,1.0167,0.1890,2.0270}"
PF00444,LG+I+G4,0.0000,1.2013,,LG+I{0.0000}+G4{1.2013}
PF00445,LG+I+R4,0.0085,,"(0.0679,0.1129) (0.1671,0.3823) (0.3133,0.8436) (0.4432,1.4984)","LG+I{0.0085}+R4{0.0679,0.1129,0.1671,0.3823,0.3133,0.8436,0.4432,1.4984}"
PF00447,LG+I+R4,0.0044,,"(0.1602,0.1244) (0.1692,0.4566) (0.2570,0.9257) (0.4093,1.6248)","LG+I{0.0044}+R4{0.1602,0.1244,0.1692,0.4566,0.2570,0.9257,0.4093,1.6248}"
PF00448,LG+I+R4,0.0133,,"(0.1157,0.0758) (0.3171,0.4973) (0.4244,1.2427) (0.1296,2.3626)","LG+I{0.0133}+R4{0.1157,0.0758,0.3171,0.4973,0.4244,1.2427,0.1296,2.3626}"
PF00450,LG+I+R4,0.0169,,"(0.0500,0.0788) (0.2455,0.3388) (0.2756,0.8008) (0.4120,1.6801)","LG+I{0.0169}+R4{0.0500,0.0788,0.2455,0.3388,0.2756,0.8008,0.4120,1.6801}"
PF00456,LG+I+G4,0.0830,1.9060,,LG+I{0.0830}+G4{1.9060}
PF00458,LG+F+I+R4,0.0000,,"(0.0724,0.0086) (0.3025,0.2780) (0.2508,0.9968) (0.3743,1.7775)","LG+F+I{0.0000}+R4{0.0724,0.0086,0.3025,0.2780,0.2508,0.9968,0.3743,1.7775}"
PF00462,LG+I+R4,0.0123,,"(0.1579,0.2613) (0.2247,0.5197) (0.3023,0.9951) (0.3028,1.7872)","LG+I{0.0123}+R4{0.1579,0.2613,0.2247,0.5197,0.3023,0.9951,0.3028,1.7872}"
PF00464,LG+I+G4,0.0794,1.2058,,LG+I{0.0794}+G4{1.2058}
PF00465,LG+I+R4,0.0043,,"(0.0813,0.1116) (0.2333,0.4279) (0.2928,0.9214) (0.3882,1.6003)","LG+I{0.0043}+R4{0.0813,0.1116,0.2333,0.4279,0.2928,0.9214,0.3882,1.6003}"
PF00472,LG+I+R4,0.0059,,"(0.1745,0.1425) (0.2814,0.4982) (0.2734,1.0384) (0.2648,2.0811)","LG+I{0.0059}+R4{0.1745,0.1425,0.2814,0.4982,0.2734,1.0384,0.2648,2.0811}"
PF00473,LG+I+G4,0.0474,2.5970,,LG+I{0.0474}+G4{2.5970}
PF00476,LG+I+R4,0.0134,,"(0.1338,0.0617) (0.2128,0.3225) (0.2780,0.8109) (0.3620,1.9271)","LG+I{0.0134}+R4{0.1338,0.0617,0.2128,0.3225,0.2780,0.8109,0.3620,1.9271}"
PF00478,LG+I+R4,0.0237,,"(0.1676,0.0682) (0.2847,0.3868) (0.2534,1.0652) (0.2706,2.2486)","LG+I{0.0237}+R4{0.1676,0.0682,0.2847,0.3868,0.2534,1.0652,0.2706,2.2486}"
PF00479,LG+I+R4,0.0324,,"(0.1238,0.0747) (0.1726,0.2885) (0.2259,0.7734) (0.4453,1.7207)","LG+I{0.0324}+R4{0.1238,0.0747,0.1726,0.2885,0.2259,0.7734,0.4453,1.7207}"
PF00485,LG+I+G4,0.0292,3.2801,,LG+I{0.0292}+G4{3.2801}
PF00487,LG+F+I+R4,0.0052,,"(0.0195,0.0255) (0.1415,0.4170) (0.4740,0.8502) (0.3598,1.4941)","LG+F+I{0.0052}+R4{0.0195,0.0255,0.1415,0.4170,0.4740,0.8502,0.3598,1.4941}"
PF00488,LG+I+G4,0.0788,0.9158,,LG+I{0.0788}+G4{0.9158}
PF00489,JTT+R2,,,"(0.9861,0.8119) (0.0139,14.3750)","JTT+R2{0.9861,0.8119,0.0139,14.3750}"
PF00490,LG+I+R4,0.0306,,"(0.1764,0.0743) (0.1777,0.3374) (0.3134,0.8588) (0.3019,2.1789)","LG+I{0.0306}+R4{0.1764,0.0743,0.1777,0.3374,0.3134,0.8588,0.3019,2.1789}"
PF00491,LG+I+R4,0.0069,,"(0.0897,0.0998) (0.2737,0.4473) (0.3252,0.9475) (0.3045,1.8407)","LG+I{0.0069}+R4{0.0897,0.0998,0.2737,0.4473,0.3252,0.9475,0.3045,1.8407}"
PF00493,LG+I+G4,0.0063,0.8071,,LG+I{0.0063}+G4{0.8071}
PF00494,LG+F+I+R4,0.0000,,"(0.1005,0.1849) (0.1979,0.4479) (0.2649,0.8661) (0.4367,1.5190)","LG+F+I{0.0000}+R4{0.1005,0.1849,0.1979,0.4479,0.2649,0.8661,0.4367,1.5190}"
PF00503,LG+F+I+R4,0.0000,,"(0.0725,0.1181) (0.1817,0.3273) (0.2315,0.7082) (0.5144,1.4933)","LG+F+I{0.0000}+R4{0.0725,0.1181,0.1817,0.3273,0.2315,0.7082,0.5144,1.4933}"
PF00505,LG+I+G4,0.0000,3.3330,,LG+I{0.0000}+G4{3.3330}
PF00510,LG+F+I+G4,0.1309,1.3957,,LG+F+I{0.1309}+G4{1.3957}
PF00521,LG+I+R4,0.0267,,"(0.1271,0.1503) (0.2188,0.4414) (0.3198,0.9012) (0.3075,1.9383)","LG+I{0.0267}+R4{0.1271,0.1503,0.2188,0.4414,0.3198,0.9012,0.3075,1.9383}"
PF00530,LG+I+G4,0.0300,1.2649,,LG+I{0.0300}+G4{1.2649}
PF00531,LG+I+R4,0.0000,,"(0.0441,0.1026) (0.3421,0.4968) (0.2973,1.0882) (0.3165,1.5861)","LG+I{0.0000}+R4{0.0441,0.1026,0.3421,0.4968,0.2973,1.0882,0.3165,1.5861}"
PF00533,LG+I+G4,0.0000,3.3166,,LG+I{0.0000}+G4{3.3166}
PF00535,LG+I+R4,0.0000,,"(0.0423,0.1058) (0.2221,0.3593) (0.3803,0.8705) (0.3552,1.6459)","LG+I{0.0000}+R4{0.0423,0.1058,0.2221,0.3593,0.3803,0.8705,0.3552,1.6459}"
PF00536,LG+I+G4,0.0000,2.2065,,LG+I{0.0000}+G4{2.2065}
PF00538,LG+I+R4,0.0000,,"(0.0742,0.1194) (0.3883,0.5157) (0.3023,1.1284) (0.2352,1.9119)","LG+I{0.0000}+R4{0.0742,0.1194,0.3883,0.5157,0.3023,1.1284,0.2352,1.9119}"
PF00540,LG+I,0.1593,,,LG+I{0.1593}
PF00542,LG+F+I+R4,0.0076,,"(0.1210,0.0796) (0.2913,0.3590) (0.2825,1.1063) (0.2976,1.9262)","LG+F+I{0.0076}+R4{0.1210,0.0796,0.2913,0.3590,0.2825,1.1063,0.2976,1.9262}"
PF00549,LG+I+G4,0.0136,1.9319,,LG+I{0.0136}+G4{1.9319}
PF00550,LG+I+R4,0.0000,,"(0.0555,0.1658) (0.2631,0.6141) (0.3329,0.9625) (0.3485,1.4600)","LG+I{0.0000}+R4{0.0555,0.1658,0.2631,0.6141,0.3329,0.9625,0.3485,1.4600}"
PF00551,LG+I+G4,0.0144,2.4268,,LG+I{0.0144}+G4{2.4268}
PF00552,LG+I+G4,0.0024,2.2900,,LG+I{0.0024}+G4{2.2900}
PF00554,LG+I+G4,0.0238,1.3168,,LG+I{0.0238}+G4{1.3168}
PF00557,LG+I+R4,0.0000,,"(0.0725,0.1813) (0.1945,0.4521) (0.2893,0.8443) (0.4437,1.4754)","LG+I{0.0000}+R4{0.0725,0.1813,0.1945,0.4521,0.2893,0.8443,0.4437,1.4754}"
PF00561,LG+I+R4,0.0000,,"(0.0269,0.0847) (0.1063,0.3260) (0.3584,0.6423) (0.5085,1.4414)","LG+I{0.0000}+R4{0.0269,0.0847,0.1063,0.3260,0.3584,0.6423,0.5085,1.4414}"
PF00562,LG+I+R4,0.0145,,"(0.1712,0.0889) (0.2749,0.3325) (0.3022,0.7913) (0.2372,2.7581)","LG+I{0.0145}+R4{0.1712,0.0889,0.2749,0.3325,0.3022,0.7913,0.2372,2.7581}"
PF00564,LG+I+G4,0.0000,1.9491,,LG+I{0.0000}+G4{1.9491}
PF00567,LG+F+I+G4,0.0154,2.3406,,LG+F+I{0.0154}+G4{2.3406}
PF00568,LG+I+G4,0.0033,3.3490,,LG+I{0.0033}+G4{3.3490}
PF00569,JTT+G4,,1.0700,,JTT+G4{1.0700}
PF00570,LG+I+G4,0.0000,1.5969,,LG+I{0.0000}+G4{1.5969}
PF00571,LG+I+R4,0.0000,,"(0.1129,0.3539) (0.1216,0.6125) (0.3585,0.9104) (0.4071,1.3738)","LG+I{0.0000}+R4{0.1129,0.3539,0.1216,0.6125,0.3585,0.9104,0.4071,1.3738}"
PF00575,LG+I+G4,0.0000,3.0469,,LG+I{0.0000}+G4{3.0469}
PF00576,LG+I+R4,0.0098,,"(0.1195,0.0571) (0.1629,0.2386) (0.3171,0.8569) (0.3906,1.7474)","LG+I{0.0098}+R4{0.1195,0.0571,0.1629,0.2386,0.3171,0.8569,0.3906,1.7474}"
PF00578,LG+I+R4,0.0000,,"(0.0297,0.1141) (0.2104,0.3936) (0.2914,0.7156) (0.4685,1.5053)","LG+I{0.0000}+R4{0.0297,0.1141,0.2104,0.3936,0.2914,0.7156,0.4685,1.5053}"
PF00580,LG+F+I+R4,0.0078,,"(0.0592,0.0370) (0.1430,0.1990) (0.3033,0.6359) (0.4867,1.5954)","LG+F+I{0.0078}+R4{0.0592,0.0370,0.1430,0.1990,0.3033,0.6359,0.4867,1.5954}"
PF00581,LG+I+R4,0.0000,,"(0.0375,0.1030) (0.1887,0.3598) (0.3493,0.8189) (0.4244,1.5132)","LG+I{0.0000}+R4{0.0375,0.1030,0.1887,0.3598,0.3493,0.8189,0.4244,1.5132}"
PF00586,LG+I+R4,0.0000,,"(0.1036,0.1642) (0.3657,0.4800) (0.2050,0.9003) (0.3257,1.9122)","LG+I{0.0000}+R4{0.1036,0.1642,0.3657,0.4800,0.2050,0.9003,0.3257,1.9122}"
PF00587,LG+I+G4,0.0212,3.9774,,LG+I{0.0212}+G4{3.9774}
PF00590,LG+I+R4,0.0037,,"(0.1341,0.2625) (0.2731,0.5805) (0.3203,1.0949) (0.2690,1.6942)","LG+I{0.0037}+R4{0.1341,0.2625,0.2731,0.5805,0.3203,1.0949,0.2690,1.6942}"
PF00591,LG+I+G4,0.0213,1.6359,,LG+I{0.0213}+G4{1.6359}
PF00594,LG+I+G4,0.1183,0.7735,,LG+I{0.1183}+G4{0.7735}
PF00595,LG+I+G4,0.0000,2.0864,,LG+I{0.0000}+G4{2.0864}
PF00596,LG+I+R4,0.0000,,"(0.0436,0.0786) (0.2278,0.4316) (0.3154,0.8186) (0.4131,1.5494)","LG+I{0.0000}+R4{0.0436,0.0786,0.2278,0.4316,0.3154,0.8186,0.4131,1.5494}"
PF00605,LG+I+G4,0.0279,1.3027,,LG+I{0.0279}+G4{1.3027}
PF00607,LG+F+I+R4,0.0000,,"(0.0412,0.1246) (0.2277,0.4760) (0.4449,0.8994) (0.2861,1.6996)","LG+F+I{0.0000}+R4{0.0412,0.1246,0.2277,0.4760,0.4449,0.8994,0.2861,1.6996}"
PF00610,LG+I+G4,0.0000,2.7459,,LG+I{0.0000}+G4{2.7459}
PF00615,LG+I+R4,0.0000,,"(0.0518,0.1416) (0.2344,0.4314) (0.2715,0.8608) (0.4423,1.4873)","LG+I{0.0000}+R4{0.0518,0.1416,0.2344,0.4314,0.2715,0.8608,0.4423,1.4873}"
PF00618,LG+I+G4,0.0000,1.7733,,LG+I{0.0000}+G4{1.7733}
PF00619,LG+I+G4,0.0000,3.1455,,LG+I{0.0000}+G4{3.1455}
PF00620,LG+I+R4,0.0000,,"(0.0912,0.1368) (0.2461,0.4112) (0.3051,0.8439) (0.3575,1.7588)","LG+I{0.0000}+R4{0.0912,0.1368,0.2461,0.4112,0.3051,0.8439,0.3575,1.7588}"
PF00621,LG+F+I+R4,0.0034,,"(0.0639,0.1273) (0.1483,0.3656) (0.3001,0.8028) (0.4844,1.4384)","LG+F+I{0.0034}+R4{0.0639,0.1273,0.1483,0.3656,0.3001,0.8028,0.4844,1.4384}"
PF00622,LG+I+G4,0.0056,2.4759,,LG+I{0.0056}+G4{2.4759}
PF00623,LG+I+G4,0.0038,0.6930,,LG+I{0.0038}+G4{0.6930}
PF00625,LG+I+G4,0.0170,3.5351,,LG+I{0.0170}+G4{3.5351}
PF00626,LG+I+G4,0.0000,3.6872,,LG+I{0.0000}+G4{3.6872}
PF00627,LG+I+R3,0.0000,,"(0.2241,0.2115) (0.2294,0.6708) (0.5465,1.4615)","LG+I{0.0000}+R3{0.2241,0.2115,0.2294,0.6708,0.5465,1.4615}"
