pfam_id,model,I,alpha,rates,alisim_model
PF00472,LG+I+R4,0.0059,,"(0.1745,0.1425) (0.2814,0.4982) (0.2734,1.0384) (0.2648,2.0811)","LG+I{0.0059}+R4{0.1745,0.1425,0.2814,0.4982,0.2734,1.0384,0.2648,2.0811}"
PF00476,LG+I+R4,0.0134,,"(0.1338,0.0617) (0.2128,0.3225) (0.2780,0.8109) (0.3620,1.9271)","LG+I{0.0134}+R4{0.1338,0.0617,0.2128,0.3225,0.2780,0.8109,0.3620,1.9271}"
PF00478,LG+I+R4,0.0237,,"(0.1676,0.0682) (0.2847,0.3868) (0.2534,1.0652) (0.2706,2.2486)","LG+I{0.0237}+R4{0.1676,0.0682,0.2847,0.3868,0.2534,1.0652,0.2706,2.2486}"
PF00479,LG+I+R4,0.0324,,"(0.1238,0.0747) (0.1726,0.2885) (0.2259,0.7734) (0.4453,1.7207)","LG+I{0.0324}+R4{0.1238,0.0747,0.1726,0.2885,0.2259,0.7734,0.4453,1.7207}"
PF00482,LG+F+I+R4,0.0000,,"(0.1480,0.4150) (0.3088,0.6470) (0.3169,1.0722) (0.2263,1.7631)","LG+F+I{0.0000}+R4{0.1480,0.4150,0.3088,0.6470,0.3169,1.0722,0.2263,1.7631}"
PF00484,LG+I+R4,0.0259,,"(0.1568,0.1657) (0.2868,0.4749) (0.2749,1.0593) (0.2557,2.1381)","LG+I{0.0259}+R4{0.1568,0.1657,0.2868,0.4749,0.2749,1.0593,0.2557,2.1381}"
PF00485,LG+I+G4,0.0292,3.2801,,LG+I{0.0292}+G4{3.2801}
PF00486,LG+I+G4,0.0000,1.1035,,LG+I{0.0000}+G4{1.1035}
PF00488,LG+I+G4,0.0788,0.9158,,LG+I{0.0788}+G4{0.9158}
PF00490,LG+I+R4,0.0306,,"(0.1764,0.0743) (0.1777,0.3374) (0.3134,0.8588) (0.3019,2.1789)","LG+I{0.0306}+R4{0.1764,0.0743,0.1777,0.3374,0.3134,0.8588,0.3019,2.1789}"
PF00491,LG+I+R4,0.0069,,"(0.0897,0.0998) (0.2737,0.4473) (0.3252,0.9475) (0.3045,1.8407)","LG+I{0.0069}+R4{0.0897,0.0998,0.2737,0.4473,0.3252,0.9475,0.3045,1.8407}"
PF00496,LG+F+I+R4,0.0000,,"(0.0639,0.1751) (0.1569,0.4655) (0.4183,0.9094) (0.3608,1.4837)","LG+F+I{0.0000}+R4{0.0639,0.1751,0.1569,0.4655,0.4183,0.9094,0.3608,1.4837}"
PF00497,LG+F+I+R4,0.0022,,"(0.0594,0.2564) (0.2360,0.5098) (0.3393,0.8883) (0.3631,1.5507)","LG+F+I{0.0022}+R4{0.0594,0.2564,0.2360,0.5098,0.3393,0.8883,0.3631,1.5507}"
PF00510,LG+F+I+G4,0.1309,1.3957,,LG+F+I{0.1309}+G4{1.3957}
PF00512,LG+F+I+G4,0.0000,1.2587,,LG+F+I{0.0000}+G4{1.2587}
PF00521,LG+I+R4,0.0267,,"(0.1271,0.1503) (0.2188,0.4414) (0.3198,0.9012) (0.3075,1.9383)","LG+I{0.0267}+R4{0.1271,0.1503,0.2188,0.4414,0.3198,0.9012,0.3075,1.9383}"
PF00529,,,,,
PF00532,LG+I+G4,0.0000,2.3552,,LG+I{0.0000}+G4{2.3552}
PF00533,LG+I+G4,0.0000,3.3166,,LG+I{0.0000}+G4{3.3166}
PF00535,LG+I+R4,0.0000,,"(0.0423,0.1058) (0.2221,0.3593) (0.3803,0.8705) (0.3552,1.6459)","LG+I{0.0000}+R4{0.0423,0.1058,0.2221,0.3593,0.3803,0.8705,0.3552,1.6459}"
PF00542,LG+F+I+R4,0.0076,,"(0.1210,0.0796) (0.2913,0.3590) (0.2825,1.1063) (0.2976,1.9262)","LG+F+I{0.0076}+R4{0.1210,0.0796,0.2913,0.3590,0.2825,1.1063,0.2976,1.9262}"
PF00543,LG+I+R4,0.0154,,"(0.0750,0.1555) (0.3586,0.5071) (0.3320,1.0994) (0.2191,2.0158)","LG+I{0.0154}+R4{0.0750,0.1555,0.3586,0.5071,0.3320,1.0994,0.2191,2.0158}"
PF00549,LG+I+G4,0.0136,1.9319,,LG+I{0.0136}+G4{1.9319}
PF00550,LG+I+R4,0.0000,,"(0.0555,0.1658) (0.2631,0.6141) (0.3329,0.9625) (0.3485,1.4600)","LG+I{0.0000}+R4{0.0555,0.1658,0.2631,0.6141,0.3329,0.9625,0.3485,1.4600}"
PF00551,LG+I+G4,0.0144,2.4268,,LG+I{0.0144}+G4{2.4268}
PF00557,LG+I+R4,0.0000,,"(0.0725,0.1813) (0.1945,0.4521) (0.2893,0.8443) (0.4437,1.4754)","LG+I{0.0000}+R4{0.0725,0.1813,0.1945,0.4521,0.2893,0.8443,0.4437,1.4754}"
PF00561,LG+I+R4,0.0000,,"(0.0269,0.0847) (0.1063,0.3260) (0.3584,0.6423) (0.5085,1.4414)","LG+I{0.0000}+R4{0.0269,0.0847,0.1063,0.3260,0.3584,0.6423,0.5085,1.4414}"
PF00562,LG+I+R4,0.0145,,"(0.1712,0.0889) (0.2749,0.3325) (0.3022,0.7913) (0.2372,2.7581)","LG+I{0.0145}+R4{0.1712,0.0889,0.2749,0.3325,0.3022,0.7913,0.2372,2.7581}"
PF00563,LG+F+I+G4,0.0036,2.1021,,LG+F+I{0.0036}+G4{2.1021}
PF00570,LG+I+G4,0.0000,1.5969,,LG+I{0.0000}+G4{1.5969}
PF00571,LG+I+R4,0.0000,,"(0.1129,0.3539) (0.1216,0.6125) (0.3585,0.9104) (0.4071,1.3738)","LG+I{0.0000}+R4{0.1129,0.3539,0.1216,0.6125,0.3585,0.9104,0.4071,1.3738}"
PF00574,LG+I+G4,0.0104,1.0601,,LG+I{0.0104}+G4{1.0601}
PF00575,LG+I+G4,0.0000,3.0469,,LG+I{0.0000}+G4{3.0469}
PF00576,LG+I+R4,0.0098,,"(0.1195,0.0571) (0.1629,0.2386) (0.3171,0.8569) (0.3906,1.7474)","LG+I{0.0098}+R4{0.1195,0.0571,0.1629,0.2386,0.3171,0.8569,0.3906,1.7474}"
PF00578,LG+I+R4,0.0000,,"(0.0297,0.1141) (0.2104,0.3936) (0.2914,0.7156) (0.4685,1.5053)","LG+I{0.0000}+R4{0.0297,0.1141,0.2104,0.3936,0.2914,0.7156,0.4685,1.5053}"
PF00580,LG+F+I+R4,0.0078,,"(0.0592,0.0370) (0.1430,0.1990) (0.3033,0.6359) (0.4867,1.5954)","LG+F+I{0.0078}+R4{0.0592,0.0370,0.1430,0.1990,0.3033,0.6359,0.4867,1.5954}"
PF00581,LG+I+R4,0.0000,,"(0.0375,0.1030) (0.1887,0.3598) (0.3493,0.8189) (0.4244,1.5132)","LG+I{0.0000}+R4{0.0375,0.1030,0.1887,0.3598,0.3493,0.8189,0.4244,1.5132}"
PF00582,LG+I+G4,0.0000,1.4513,,LG+I{0.0000}+G4{1.4513}
PF00585,LG+I+G4,0.0016,1.7308,,LG+I{0.0016}+G4{1.7308}
PF00586,LG+I+R4,0.0000,,"(0.1036,0.1642) (0.3657,0.4800) (0.2050,0.9003) (0.3257,1.9122)","LG+I{0.0000}+R4{0.1036,0.1642,0.3657,0.4800,0.2050,0.9003,0.3257,1.9122}"
PF00587,LG+I+G4,0.0212,3.9774,,LG+I{0.0212}+G4{3.9774}
PF00590,LG+I+R4,0.0037,,"(0.1341,0.2625) (0.2731,0.5805) (0.3203,1.0949) (0.2690,1.6942)","LG+I{0.0037}+R4{0.1341,0.2625,0.2731,0.5805,0.3203,1.0949,0.2690,1.6942}"
PF00591,LG+I+G4,0.0213,1.6359,,LG+I{0.0213}+G4{1.6359}
PF00593,LG+F+I+R4,0.0000,,"(0.0494,0.1780) (0.2052,0.4734) (0.3880,0.8643) (0.3574,1.5634)","LG+F+I{0.0000}+R4{0.0494,0.1780,0.2052,0.4734,0.3880,0.8643,0.3574,1.5634}"
PF00595,LG+I+G4,0.0000,2.0864,,LG+I{0.0000}+G4{2.0864}
PF00596,LG+I+R4,0.0000,,"(0.0436,0.0786) (0.2278,0.4316) (0.3154,0.8186) (0.4131,1.5494)","LG+I{0.0000}+R4{0.0436,0.0786,0.2278,0.4316,0.3154,0.8186,0.4131,1.5494}"
PF00623,LG+I+G4,0.0038,0.6930,,LG+I{0.0038}+G4{0.6930}
PF00625,LG+I+G4,0.0170,3.5351,,LG+I{0.0170}+G4{3.5351}
PF00639,LG+I+R3,0.0086,,"(0.0613,0.1238) (0.2623,0.4915) (0.6679,1.2929)","LG+I{0.0086}+R3{0.0613,0.1238,0.2623,0.4915,0.6679,1.2929}"
PF00662,LG+I+R4,0.0000,,"(0.1232,0.1125) (0.2744,0.3780) (0.4769,1.2254) (0.1256,2.3738)","LG+I{0.0000}+R4{0.1232,0.1125,0.2744,0.3780,0.4769,1.2254,0.1256,2.3738}"
PF00665,LG+I+R4,0.0000,,"(0.0298,0.0730) (0.2704,0.4460) (0.4982,0.9297) (0.2016,2.0544)","LG+I{0.0000}+R4{0.0298,0.0730,0.2704,0.4460,0.4982,0.9297,0.2016,2.0544}"
PF00667,LG+I+G4,0.0113,2.1806,,LG+I{0.0113}+G4{2.1806}
PF00672,LG+F+I+R4,0.0000,,"(0.0274,0.1149) (0.2289,0.4512) (0.3209,0.8372) (0.4228,1.4781)","LG+F+I{0.0000}+R4{0.0274,0.1149,0.2289,0.4512,0.3209,0.8372,0.4228,1.4781}"
PF00673,LG+I+G4,0.0034,1.3382,,LG+I{0.0034}+G4{1.3382}
PF00676,LG+I+G4,0.0202,2.0193,,LG+I{0.0202}+G4{2.0193}
PF00677,LG+I+R4,0.0155,,"(0.0964,0.0415) (0.2294,0.2639) (0.2525,0.8200) (0.4062,1.7933)","LG+I{0.0155}+R4{0.0964,0.0415,0.2294,0.2639,0.2525,0.8200,0.4062,1.7933}"
PF00679,LG+I+G4,0.0109,2.4270,,LG+I{0.0109}+G4{2.4270}
PF00682,LG+I+G4,0.0145,1.7357,,LG+I{0.0145}+G4{1.7357}
PF00684,LG+I+R4,0.0544,,"(0.0970,0.0404) (0.0729,0.4116) (0.3713,0.8300) (0.4044,1.6269)","LG+I{0.0544}+R4{0.0970,0.0404,0.0729,0.4116,0.3713,0.8300,0.4044,1.6269}"
PF00687,LG+F+I+R4,0.0000,,"(0.0728,0.2430) (0.2674,0.5298) (0.4096,0.9510) (0.2502,1.8028)","LG+F+I{0.0000}+R4{0.0728,0.2430,0.2674,0.5298,0.4096,0.9510,0.2502,1.8028}"
PF00690,LG+I+R4,0.0265,,"(0.0561,0.1315) (0.1407,0.3953) (0.3370,0.7494) (0.4398,1.5565)","LG+I{0.0265}+R4{0.0561,0.1315,0.1407,0.3953,0.3370,0.7494,0.4398,1.5565}"
PF00692,LG+I+G4,0.0000,1.2439,,LG+I{0.0000}+G4{1.2439}
PF00694,LG+I+G4,0.0537,1.4177,,LG+I{0.0537}+G4{1.4177}
PF00697,LG+I+G4,0.0300,1.5789,,LG+I{0.0300}+G4{1.5789}
PF00698,LG+I+G4,0.0257,3.1024,,LG+I{0.0257}+G4{3.1024}
PF00700,LG+F+I+R2,0.0223,,"(0.8250,0.7142) (0.1527,2.6896)","LG+F+I{0.0223}+R2{0.8250,0.7142,0.1527,2.6896}"
PF00701,LG+I+G4,0.0010,1.8286,,LG+I{0.0010}+G4{1.8286}
PF00702,LG+I+R4,0.0000,,"(0.0198,0.0479) (0.1412,0.2916) (0.2760,0.6898) (0.5630,1.3632)","LG+I{0.0000}+R4{0.0198,0.0479,0.1412,0.2916,0.2760,0.6898,0.5630,1.3632}"
PF00703,LG+F+I+R4,0.0065,,"(0.0337,0.0556) (0.1818,0.3539) (0.2782,0.7849) (0.4998,1.4315)","LG+F+I{0.0065}+R4{0.0337,0.0556,0.1818,0.3539,0.2782,0.7849,0.4998,1.4315}"
PF00707,LG+I+G4,0.0108,1.2247,,LG+I{0.0108}+G4{1.2247}
PF00708,LG+I+R4,0.0000,,"(0.1266,0.0625) (0.1732,0.3551) (0.3345,0.9764) (0.3657,1.6515)","LG+I{0.0000}+R4{0.1266,0.0625,0.1732,0.3551,0.3345,0.9764,0.3657,1.6515}"
PF00709,LG+I+R4,0.0081,,"(0.1383,0.0504) (0.2110,0.3574) (0.2617,0.8437) (0.3809,1.8295)","LG+I{0.0081}+R4{0.1383,0.0504,0.2110,0.3574,0.2617,0.8437,0.3809,1.8295}"
PF00710,LG+I+R4,0.0008,,"(0.0933,0.0876) (0.2525,0.3923) (0.2891,0.8663) (0.3643,1.7631)","LG+I{0.0008}+R4{0.0933,0.0876,0.2525,0.3923,0.2891,0.8663,0.3643,1.7631}"
PF00712,LG+I+G4,0.0000,2.3942,,LG+I{0.0000}+G4{2.3942}
PF00717,LG+I+R4,0.0000,,"(0.1578,0.1937) (0.3061,0.6033) (0.2848,1.1368) (0.2514,1.8340)","LG+I{0.0000}+R4{0.1578,0.1937,0.3061,0.6033,0.2848,1.1368,0.2514,1.8340}"
PF00719,LG+I+R4,0.0047,,"(0.1430,0.0999) (0.2898,0.4786) (0.3160,1.0105) (0.2465,2.1407)","LG+I{0.0047}+R4{0.1430,0.0999,0.2898,0.4786,0.3160,1.0105,0.2465,2.1407}"
PF00724,LG+I+G4,0.0057,1.6455,,LG+I{0.0057}+G4{1.6455}
PF00725,LG+I+G4,0.0087,1.7917,,LG+I{0.0087}+G4{1.7917}
PF00730,LG+I+G4,0.0000,2.2922,,LG+I{0.0000}+G4{2.2922}
PF00731,LG+I+R4,0.0118,,"(0.2697,0.0958) (0.2797,0.4765) (0.2004,1.2507) (0.2384,2.4757)","LG+I{0.0118}+R4{0.2697,0.0958,0.2797,0.4765,0.2004,1.2507,0.2384,2.4757}"
PF00732,LG+I+G4,0.0153,1.8554,,LG+I{0.0153}+G4{1.8554}
PF00733,LG+F+I+R4,0.0038,,"(0.0755,0.1093) (0.2073,0.3855) (0.2900,0.8065) (0.4234,1.6014)","LG+F+I{0.0038}+R4{0.0755,0.1093,0.2073,0.3855,0.2900,0.8065,0.4234,1.6014}"
PF00742,LG+I+R4,0.0058,,"(0.1017,0.0801) (0.2309,0.3741) (0.2217,0.8044) (0.4399,1.6530)","LG+I{0.0058}+R4{0.1017,0.0801,0.2309,0.3741,0.2217,0.8044,0.4399,1.6530}"
PF00745,LG+F+I+G4,0.0000,2.2979,,LG+F+I{0.0000}+G4{2.2979}
PF00749,LG+I+G4,0.0279,1.7638,,LG+I{0.0279}+G4{1.7638}
PF00750,LG+I+G4,0.0526,2.1719,,LG+I{0.0526}+G4{2.1719}
PF00753,LG+I+R4,0.0000,,"(0.0328,0.0315) (0.1591,0.3258) (0.3991,0.7791) (0.4091,1.5553)","LG+I{0.0000}+R4{0.0328,0.0315,0.1591,0.3258,0.3991,0.7791,0.4091,1.5553}"
PF00756,LG+I+R3,0.0049,,"(0.0940,0.1720) (0.4533,0.6649) (0.4479,1.5238)","LG+I{0.0049}+R3{0.0940,0.1720,0.4533,0.6649,0.4479,1.5238}"
PF00762,LG+I+R4,0.0068,,"(0.1284,0.1268) (0.2105,0.4196) (0.2944,0.8992) (0.3599,1.7523)","LG+I{0.0068}+R4{0.1284,0.1268,0.2105,0.4196,0.2944,0.8992,0.3599,1.7523}"
PF00763,LG+I+R4,0.0047,,"(0.1615,0.1234) (0.2270,0.4296) (0.2452,0.9481) (0.3617,1.7973)","LG+I{0.0047}+R4{0.1615,0.1234,0.2270,0.4296,0.2452,0.9481,0.3617,1.7973}"
PF00764,LG+I+G4,0.0940,2.1188,,LG+I{0.0940}+G4{2.1188}
PF00766,LG+I+R4,0.0000,,"(0.2006,0.1271) (0.2302,0.4450) (0.3276,1.0723) (0.2415,2.1562)","LG+I{0.0000}+R4{0.2006,0.1271,0.2302,0.4450,0.3276,1.0723,0.2415,2.1562}"
PF00768,LG+I+G4,0.0496,1.6702,,LG+I{0.0496}+G4{1.6702}
PF00772,LG+I+R4,0.0000,,"(0.0989,0.1963) (0.2850,0.4986) (0.1964,0.9387) (0.4198,1.5583)","LG+I{0.0000}+R4{0.0989,0.1963,0.2850,0.4986,0.1964,0.9387,0.4198,1.5583}"
PF00773,LG+I+R4,0.0028,,"(0.0932,0.1252) (0.1536,0.3499) (0.2754,0.7878) (0.4749,1.5109)","LG+I{0.0028}+R4{0.0932,0.1252,0.1536,0.3499,0.2754,0.7878,0.4749,1.5109}"
PF00782,LG+I+G4,0.0061,1.2582,,LG+I{0.0061}+G4{1.2582}
PF00793,LG+I+G4,0.0171,1.4234,,LG+I{0.0171}+G4{1.4234}
PF00809,LG+I+G4,0.0243,1.5263,,LG+I{0.0243}+G4{1.5263}
PF00816,LG+I+G4,0.0000,1.2756,,LG+I{0.0000}+G4{1.2756}
PF00828,LG+F+I+R4,0.0000,,"(0.1027,0.1489) (0.2054,0.5335) (0.3877,1.0288) (0.3042,1.5655)","LG+F+I{0.0000}+R4{0.1027,0.1489,0.2054,0.5335,0.3877,1.0288,0.3042,1.5655}"
PF00834,LG+I+G4,0.0690,1.7166,,LG+I{0.0690}+G4{1.7166}
PF00842,LG+I+R4,0.0049,,"(0.1257,0.1256) (0.2945,0.4722) (0.2756,0.9866) (0.2992,1.9156)","LG+I{0.0049}+R4{0.1257,0.1256,0.2945,0.4722,0.2756,0.9866,0.2992,1.9156}"
PF00848,LG+F+I+R3,0.0235,,"(0.0479,0.1319) (0.3082,0.6167) (0.6204,1.2953)","LG+F+I{0.0235}+R3{0.0479,0.1319,0.3082,0.6167,0.6204,1.2953}"
PF00857,LG+I+R4,0.0043,,"(0.0574,0.1543) (0.2066,0.3993) (0.3484,0.7828) (0.3832,1.6594)","LG+I{0.0043}+R4{0.0574,0.1543,0.2066,0.3993,0.3484,0.7828,0.3832,1.6594}"
PF00866,LG+F+I+G4,0.0001,2.1592,,LG+F+I{0.0001}+G4{2.1592}
PF00874,LG+F+I+R4,0.0000,,"(0.0409,0.1059) (0.2902,0.5055) (0.3565,0.9301) (0.3125,1.6559)","LG+F+I{0.0000}+R4{0.0409,0.1059,0.2902,0.5055,0.3565,0.9301,0.3125,1.6559}"
PF00875,LG+F+I+R4,0.0054,,"(0.0846,0.1836) (0.2287,0.5180) (0.4396,0.9617) (0.2417,1.8336)","LG+F+I{0.0054}+R4{0.0846,0.1836,0.2287,0.5180,0.4396,0.9617,0.2417,1.8336}"
PF00877,LG+I+R4,0.0000,,"(0.0527,0.0416) (0.2542,0.3903) (0.3792,0.9858) (0.3139,1.6715)","LG+I{0.0000}+R4{0.0527,0.0416,0.2542,0.3903,0.3792,0.9858,0.3139,1.6715}"
PF00881,LG+I+R4,0.0000,,"(0.0595,0.1408) (0.2138,0.3747) (0.3706,0.7366) (0.3561,1.7930)","LG+I{0.0000}+R4{0.0595,0.1408,0.2138,0.3747,0.3706,0.7366,0.3561,1.7930}"
PF00883,LG+I+R4,0.0087,,"(0.1024,0.0689) (0.1841,0.3337) (0.3347,0.7709) (0.3701,1.8197)","LG+I{0.0087}+R4{0.1024,0.0689,0.1841,0.3337,0.3347,0.7709,0.3701,1.8197}"
PF00885,LG+I+R4,0.0000,,"(0.1347,0.1420) (0.3160,0.4926) (0.2743,1.0249) (0.2750,1.9782)","LG+I{0.0000}+R4{0.1347,0.1420,0.3160,0.4926,0.2743,1.0249,0.2750,1.9782}"
PF00892,LG+F+I+G4,0.0000,3.2403,,LG+F+I{0.0000}+G4{3.2403}
PF00899,LG+I+R4,0.0056,,"(0.0647,0.0621) (0.2880,0.1728) (0.3778,0.4920) (0.2638,2.8817)","LG+I{0.0056}+R4{0.0647,0.0621,0.2880,0.1728,0.3778,0.4920,0.2638,2.8817}"
PF00903,LG+F+I+R4,0.0000,,"(0.0602,0.2193) (0.1954,0.4941) (0.3620,0.8637) (0.3824,1.5104)","LG+F+I{0.0000}+R4{0.0602,0.2193,0.1954,0.4941,0.3620,0.8637,0.3824,1.5104}"
PF00905,LG+F+I+R4,0.0093,,"(0.0414,0.1608) (0.4139,0.5580) (0.4381,1.1787) (0.0973,2.5285)","LG+F+I{0.0093}+R4{0.0414,0.1608,0.4139,0.5580,0.4381,1.1787,0.0973,2.5285}"
PF00912,LG+I+R4,0.0152,,"(0.0758,0.0766) (0.1369,0.2859) (0.3117,0.7046) (0.4604,1.5973)","LG+I{0.0152}+R4{0.0758,0.0766,0.1369,0.2859,0.3117,0.7046,0.4604,1.5973}"
PF00920,LG+I+R4,0.0245,,"(0.1193,0.0923) (0.2918,0.4260) (0.2730,0.8989) (0.2914,2.1252)","LG+I{0.0245}+R4{0.1193,0.0923,0.2918,0.4260,0.2730,0.8989,0.2914,2.1252}"
PF00923,LG+I+R4,0.0106,,"(0.0906,0.0925) (0.2143,0.3401) (0.2189,0.7729) (0.4656,1.6098)","LG+I{0.0106}+R4{0.0906,0.0925,0.2143,0.3401,0.2189,0.7729,0.4656,1.6098}"
PF00924,LG+I+G4,0.0135,2.0690,,LG+I{0.0135}+G4{2.0690}
PF00929,LG+I+G4,0.0213,2.4861,,LG+I{0.0213}+G4{2.4861}
PF00933,LG+I+G4,0.0094,1.7658,,LG+I{0.0094}+G4{1.7658}
PF00936,LG+I+R4,0.0000,,"(0.0911,0.1406) (0.2166,0.4736) (0.4382,0.9463) (0.2542,1.8491)","LG+I{0.0000}+R4{0.0911,0.1406,0.2166,0.4736,0.4382,0.9463,0.2542,1.8491}"
PF00941,LG+I+R4,0.0078,,"(0.0749,0.1456) (0.3346,0.4583) (0.2860,0.9885) (0.2967,1.8637)","LG+I{0.0078}+R4{0.0749,0.1456,0.3346,0.4583,0.2860,0.9885,0.2967,1.8637}"
PF00958,LG+I+G4,0.0634,0.9087,,LG+I{0.0634}+G4{0.9087}
PF00959,LG+I+R4,0.0037,,"(0.0627,0.0546) (0.1426,0.2999) (0.3685,0.7339) (0.4225,1.6174)","LG+I{0.0037}+R4{0.0627,0.0546,0.1426,0.2999,0.3685,0.7339,0.4225,1.6174}"
PF00962,LG+I+G4,0.0349,3.2590,,LG+I{0.0349}+G4{3.2590}
PF00970,LG+I+G4,0.0000,1.3772,,LG+I{0.0000}+G4{1.3772}
PF00975,LG+F+I+R3,0.0000,,"(0.0331,0.0931) (0.4366,0.5561) (0.5303,1.4221)","LG+F+I{0.0000}+R3{0.0331,0.0931,0.4366,0.5561,0.5303,1.4221}"
PF00984,LG+I+G4,0.0000,0.9767,,LG+I{0.0000}+G4{0.9767}
PF00988,LG+I+R4,0.0061,,"(0.1441,0.0492) (0.2128,0.3204) (0.2808,0.7263) (0.3562,2.0237)","LG+I{0.0061}+R4{0.1441,0.0492,0.2128,0.3204,0.2808,0.7263,0.3562,2.0237}"
PF00989,LG+I+G4,0.0000,3.0907,,LG+I{0.0000}+G4{3.0907}
PF00990,LG+I+R4,0.0078,,"(0.1154,0.1028) (0.1787,0.3501) (0.3694,0.9138) (0.3286,1.7893)","LG+I{0.0078}+R4{0.1154,0.1028,0.1787,0.3501,0.3694,0.9138,0.3286,1.7893}"
PF00994,LG+I+R4,0.0000,,"(0.0628,0.1100) (0.1806,0.4022) (0.3664,0.8062) (0.3902,1.6018)","LG+I{0.0000}+R4{0.0628,0.1100,0.1806,0.4022,0.3664,0.8062,0.3902,1.6018}"
PF00999,LG+F+I+R4,0.0000,,"(0.0776,0.1954) (0.2347,0.4493) (0.3649,0.9156) (0.3228,1.6892)","LG+F+I{0.0000}+R4{0.0776,0.1954,0.2347,0.4493,0.3649,0.9156,0.3228,1.6892}"
PF01000,LG+I+G4,0.0047,2.1116,,LG+I{0.0047}+G4{2.1116}
PF01012,LG+I+R4,0.0000,,"(0.0754,0.3072) (0.2863,0.5832) (0.3050,0.9615) (0.3332,1.5502)","LG+I{0.0000}+R4{0.0754,0.3072,0.2863,0.5832,0.3050,0.9615,0.3332,1.5502}"
PF01018,LG+I+R4,0.0515,,"(0.1724,0.1011) (0.1910,0.5051) (0.3255,1.1231) (0.2596,2.0050)","LG+I{0.0515}+R4{0.1724,0.1011,0.1910,0.5051,0.3255,1.1231,0.2596,2.0050}"
PF01019,LG+I+R4,0.0025,,"(0.1141,0.1270) (0.2506,0.4203) (0.3848,0.9474) (0.2480,2.0791)","LG+I{0.0025}+R4{0.1141,0.1270,0.2506,0.4203,0.3848,0.9474,0.2480,2.0791}"
PF01022,LG+I+G4,0.0000,1.7965,,LG+I{0.0000}+G4{1.7965}
PF01026,LG+I+R4,0.0086,,"(0.0551,0.0808) (0.2112,0.4331) (0.3110,0.8469) (0.4140,1.5474)","LG+I{0.0086}+R4{0.0551,0.0808,0.2112,0.4331,0.3110,0.8469,0.4140,1.5474}"
PF01029,LG+I+R4,0.0000,,"(0.0281,0.0461) (0.1568,0.3064) (0.3787,0.7428) (0.4363,1.5340)","LG+I{0.0000}+R4{0.0281,0.0461,0.1568,0.3064,0.3787,0.7428,0.4363,1.5340}"
PF01035,LG+I+R4,0.0000,,"(0.1675,0.1098) (0.2252,0.4665) (0.2829,1.0599) (0.3244,1.7777)","LG+I{0.0000}+R4{0.1675,0.1098,0.2252,0.4665,0.2829,1.0599,0.3244,1.7777}"
PF01037,LG+I+R4,0.0000,,"(0.0576,0.2209) (0.2582,0.4860) (0.2738,0.7955) (0.4103,1.5693)","LG+I{0.0000}+R4{0.0576,0.2209,0.2582,0.4860,0.2738,0.7955,0.4103,1.5693}"
PF01041,LG+I+G4,0.0089,1.7487,,LG+I{0.0089}+G4{1.7487}
PF01042,LG+I+G4,0.0102,1.9404,,LG+I{0.0102}+G4{1.9404}
PF01043,LG+I+G4,0.0139,0.9035,,LG+I{0.0139}+G4{0.9035}
PF01047,LG+I+G4,0.0000,2.3804,,LG+I{0.0000}+G4{2.3804}
PF01048,LG+I+R4,0.0000,,"(0.0457,0.1622) (0.2514,0.4417) (0.2721,0.8489) (0.4309,1.5099)","LG+I{0.0000}+R4{0.0457,0.1622,0.2514,0.4417,0.2721,0.8489,0.4309,1.5099}"
PF01053,LG+I+R4,0.0095,,"(0.1117,0.0912) (0.2846,0.5008) (0.4247,1.1329) (0.1694,2.1613)","LG+I{0.0095}+R4{0.1117,0.0912,0.2846,0.5008,0.4247,1.1329,0.1694,2.1613}"
PF01055,LG+I+R4,0.0000,,"(0.0721,0.1021) (0.2027,0.3635) (0.2500,0.7647) (0.4752,1.5315)","LG+I{0.0000}+R4{0.0721,0.1021,0.2027,0.3635,0.2500,0.7647,0.4752,1.5315}"
PF01058,LG+I+R4,0.0132,,"(0.0760,0.1894) (0.2383,0.5480) (0.3373,0.9406) (0.3351,1.6046)","LG+I{0.0132}+R4{0.0760,0.1894,0.2383,0.5480,0.3373,0.9406,0.3351,1.6046}"
PF01061,LG+F+I+R4,0.0000,,"(0.1046,0.3922) (0.3822,0.7223) (0.2938,1.0498) (0.2194,1.7065)","LG+F+I{0.0000}+R4{0.1046,0.3922,0.3822,0.7223,0.2938,1.0498,0.2194,1.7065}"
PF01063,LG+I+R4,0.0000,,"(0.0916,0.1661) (0.2854,0.5268) (0.2748,0.9413) (0.3482,1.6535)","LG+I{0.0000}+R4{0.0916,0.1661,0.2854,0.5268,0.2748,0.9413,0.3482,1.6535}"
PF01070,LG+F+I+R4,0.0066,,"(0.0978,0.1119) (0.2198,0.4560) (0.3372,0.9131) (0.3386,1.7156)","LG+F+I{0.0066}+R4{0.0978,0.1119,0.2198,0.4560,0.3372,0.9131,0.3386,1.7156}"
PF01071,LG+I+G4,0.0417,1.1490,,LG+I{0.0417}+G4{1.1490}
PF01074,LG+I+G4,0.0193,2.6001,,LG+I{0.0193}+G4{2.6001}
PF01078,LG+I+G4,0.0494,0.9186,,LG+I{0.0494}+G4{0.9186}
PF01081,LG+I,0.0672,,,LG+I{0.0672}
PF01087,LG+I+G4,0.0257,1.2706,,LG+I{0.0257}+G4{1.2706}
