pfam_id,model,I,alpha,rates,alisim_model
PF08245,LG+I+R4,0.0102,,"(0.0343,0.0359) (0.1870,0.2455) (0.3034,0.6768) (0.4651,1.6073)","LG+I{0.0102}+R4{0.0343,0.0359,0.1870,0.2455,0.3034,0.6768,0.4651,1.6073}"
PF08264,LG+I+G4,0.0000,2.8159,,LG+I{0.0000}+G4{2.8159}
PF08267,LG+F+I+R4,0.0215,,"(0.1206,0.0780) (0.2326,0.3981) (0.3322,0.9415) (0.2931,1.9966)","LG+F+I{0.0215}+R4{0.1206,0.0780,0.2326,0.3981,0.3322,0.9415,0.2931,1.9966}"
PF08271,LG+I+G4,0.0743,1.7203,,LG+I{0.0743}+G4{1.7203}
PF08279,LG+I+R3,0.0000,,"(0.3531,0.3224) (0.2105,0.7794) (0.4364,1.6546)","LG+I{0.0000}+R3{0.3531,0.3224,0.2105,0.7794,0.4364,1.6546}"
PF08281,LG+I+G4,0.0000,2.1161,,LG+I{0.0000}+G4{2.1161}
PF08282,LG+F+I+R4,0.0114,,"(0.0571,0.0625) (0.1803,0.3136) (0.3991,0.7893) (0.3521,1.7746)","LG+F+I{0.0114}+R4{0.0571,0.0625,0.1803,0.3136,0.3991,0.7893,0.3521,1.7746}"
PF08298,LG+I+R2,0.0935,,"(0.7628,0.6696) (0.1438,3.4029)","LG+I{0.0935}+R2{0.7628,0.6696,0.1438,3.4029}"
PF08351,LG+I+R4,0.0124,,"(0.0473,0.0989) (0.3577,0.4437) (0.3928,0.9762) (0.1899,2.3868)","LG+I{0.0124}+R4{0.0473,0.0989,0.3577,0.4437,0.3928,0.9762,0.1899,2.3868}"
PF08423,LG+I+G4,0.1311,1.3016,,LG+I{0.1311}+G4{1.3016}
PF08438,LG+I+R4,0.0189,,"(0.0936,0.0964) (0.1852,0.3517) (0.2445,0.7405) (0.4578,1.6269)","LG+I{0.0189}+R4{0.0936,0.0964,0.1852,0.3517,0.2445,0.7405,0.4578,1.6269}"
PF08442,LG+I+G4,0.0901,1.7378,,LG+I{0.0901}+G4{1.7378}
PF08443,LG+I,0.0907,,,LG+I{0.0907}
PF08447,LG+I+R4,0.0000,,"(0.0684,0.1834) (0.2354,0.6016) (0.3662,0.9526) (0.3300,1.5061)","LG+I{0.0000}+R4{0.0684,0.1834,0.2354,0.6016,0.3662,0.9526,0.3300,1.5061}"
PF08448,LG+F+I+R3,0.0000,,"(0.0624,0.2096) (0.3636,0.6430) (0.5740,1.3120)","LG+F+I{0.0000}+R3{0.0624,0.2096,0.3636,0.6430,0.5740,1.3120}"
PF08459,LG+I+R4,0.0068,,"(0.0752,0.0613) (0.2000,0.2693) (0.3013,0.7248) (0.4167,1.7355)","LG+I{0.0068}+R4{0.0752,0.0613,0.2000,0.2693,0.3013,0.7248,0.4167,1.7355}"
PF08489,LG+I+G4,0.0285,1.4040,,LG+I{0.0285}+G4{1.4040}
PF08501,LG+I+R3,0.0285,,"(0.1223,0.0778) (0.2838,0.4273) (0.5653,1.5375)","LG+I{0.0285}+R3{0.1223,0.0778,0.2838,0.4273,0.5653,1.5375}"
PF08502,LG+I+G4,0.0111,1.5302,,LG+I{0.0111}+G4{1.5302}
PF08532,LG+I+G4,0.0000,2.0152,,LG+I{0.0000}+G4{2.0152}
PF08533,LG+I+G4,0.0168,4.4519,,LG+I{0.0168}+G4{4.4519}
PF08534,LG+I+R4,0.0000,,"(0.0176,0.1068) (0.2841,0.4827) (0.3960,0.9145) (0.3023,1.6503)","LG+I{0.0000}+R4{0.0176,0.1068,0.2841,0.4827,0.3960,0.9145,0.3023,1.6503}"
PF08540,LG+I+G4,0.0946,2.5436,,LG+I{0.0946}+G4{2.5436}
PF08542,LG+I+R4,0.0000,,"(0.0670,0.1735) (0.3872,0.5241) (0.2858,1.0433) (0.2600,1.8742)","LG+I{0.0000}+R4{0.0670,0.1735,0.3872,0.5241,0.2858,1.0433,0.2600,1.8742}"
PF08544,LG+I+R4,0.0000,,"(0.0570,0.1635) (0.2461,0.4982) (0.3250,0.8682) (0.3719,1.5755)","LG+I{0.0000}+R4{0.0570,0.1635,0.2461,0.4982,0.3250,0.8682,0.3719,1.5755}"
PF08546,LG+I+R4,0.0000,,"(0.0475,0.0887) (0.2041,0.3977) (0.3025,0.7748) (0.4459,1.5256)","LG+I{0.0000}+R4{0.0475,0.0887,0.2041,0.3977,0.3025,0.7748,0.4459,1.5256}"
PF08617,LG+I+R4,0.0000,,"(0.1254,0.1709) (0.2869,0.4512) (0.2606,0.9274) (0.3271,1.8572)","LG+I{0.0000}+R4{0.1254,0.1709,0.2869,0.4512,0.2606,0.9274,0.3271,1.8572}"
PF08663,LG+F+I+G4,0.0000,3.1670,,LG+F+I{0.0000}+G4{3.1670}
PF08666,LG+I+G4,0.0000,2.4780,,LG+I{0.0000}+G4{2.4780}
PF08669,LG+F+I+G4,0.0000,1.9376,,LG+F+I{0.0000}+G4{1.9376}
PF08676,LG+I+G4,0.0000,1.4135,,LG+I{0.0000}+G4{1.4135}
PF08753,LG+I+R4,0.0000,,"(0.1609,0.2433) (0.3612,0.6690) (0.3210,1.1855) (0.1569,2.1582)","LG+I{0.0000}+R4{0.1609,0.2433,0.3612,0.6690,0.3210,1.1855,0.1569,2.1582}"
PF08823,LG+I+G4,0.0367,2.7216,,LG+I{0.0367}+G4{2.7216}
PF09079,LG+I+G4,0.0000,2.9899,,LG+I{0.0000}+G4{2.9899}
PF09123,LG+I+G4,0.0111,3.1624,,LG+I{0.0111}+G4{3.1624}
PF09137,LG+F+I+R4,0.0000,,"(0.0931,0.1168) (0.2299,0.4421) (0.3604,0.8734) (0.3166,1.8088)","LG+F+I{0.0000}+R4{0.0931,0.1168,0.2299,0.4421,0.3604,0.8734,0.3166,1.8088}"
PF09173,LG+I+G4,0.0000,1.2620,,LG+I{0.0000}+G4{1.2620}
PF09180,LG+I+R4,0.0000,,"(0.1897,0.1575) (0.2298,0.4791) (0.3299,1.0725) (0.2505,2.0206)","LG+I{0.0000}+R4{0.1897,0.1575,0.2298,0.4791,0.3299,1.0725,0.2505,2.0206}"
PF09186,LG+I+G4,0.0000,2.6873,,LG+I{0.0000}+G4{2.6873}
PF09190,LG+I+G4,0.0146,1.1407,,LG+I{0.0146}+G4{1.1407}
PF09202,LG+I+G4,0.0656,2.4546,,LG+I{0.0656}+G4{2.4546}
PF09239,LG+I+G4,0.0417,1.7459,,LG+I{0.0417}+G4{1.7459}
PF09249,LG+I+G4,0.0802,1.1765,,LG+I{0.0802}+G4{1.1765}
PF09335,LG+F+I+G4,0.0000,4.3982,,LG+F+I{0.0000}+G4{4.3982}
PF09339,LG+F+I+R3,0.0000,,"(0.3539,0.3969) (0.3238,0.8619) (0.3223,1.8011)","LG+F+I{0.0000}+R3{0.3539,0.3969,0.3238,0.8619,0.3223,1.8011}"
PF09349,LG+F+I+R4,0.0138,,"(0.1107,0.1442) (0.2673,0.4763) (0.2918,1.0032) (0.3164,1.7826)","LG+F+I{0.0138}+R4{0.1107,0.1442,0.2673,0.4763,0.2918,1.0032,0.3164,1.7826}"
PF09369,LG+I+R4,0.0183,,"(0.0588,0.1333) (0.2697,0.4260) (0.2840,0.9295) (0.3692,1.6610)","LG+I{0.0183}+R4{0.0588,0.1333,0.2697,0.4260,0.2840,0.9295,0.3692,1.6610}"
PF09370,LG+I+G4,0.0475,1.0046,,LG+I{0.0475}+G4{1.0046}
PF09376,LG+F+I+R4,0.0038,,"(0.0543,0.1086) (0.2425,0.3700) (0.4639,0.8000) (0.2355,2.2640)","LG+F+I{0.0038}+R4{0.0543,0.1086,0.2425,0.3700,0.4639,0.8000,0.2355,2.2640}"
PF09377,LG+I+R4,0.0000,,"(0.1537,0.1031) (0.1596,0.2183) (0.2694,0.4475) (0.4174,1.9856)","LG+I{0.0000}+R4{0.1537,0.1031,0.1596,0.2183,0.2694,0.4475,0.4174,1.9856}"
PF09459,LG+F+I+R2,0.0029,,"(0.3379,0.4096) (0.6592,1.3070)","LG+F+I{0.0029}+R2{0.3379,0.4096,0.6592,1.3070}"
PF09851,LG+F+I+G4,0.0000,2.1003,,LG+F+I{0.0000}+G4{2.1003}
PF09883,LG+I+G4,0.0047,2.0192,,LG+I{0.0047}+G4{2.0192}
PF10006,LG+I+G4,0.0000,1.1829,,LG+I{0.0000}+G4{1.1829}
PF10069,LG+I+G4,0.0000,1.6941,,LG+I{0.0000}+G4{1.6941}
PF10120,LG+F+I+R4,0.0000,,"(0.0857,0.1534) (0.2439,0.4109) (0.3182,0.8665) (0.3523,1.7343)","LG+F+I{0.0000}+R4{0.0857,0.1534,0.2439,0.4109,0.3182,0.8665,0.3523,1.7343}"
PF10263,LG+I+G4,0.0189,1.0152,,LG+I{0.0189}+G4{1.0152}
PF10369,LG+I+G4,0.0000,1.6805,,LG+I{0.0000}+G4{1.6805}
PF10370,LG+F+I+R4,0.0089,,"(0.0230,0.0561) (0.1199,0.2888) (0.2085,0.5700) (0.6396,1.3215)","LG+F+I{0.0089}+R4{0.0230,0.0561,0.1199,0.2888,0.2085,0.5700,0.6396,1.3215}"
PF10412,LG+I+G4,0.0232,3.0927,,LG+I{0.0232}+G4{3.0927}
PF10415,LG+I+R4,0.0186,,"(0.1733,0.1567) (0.3190,0.5270) (0.3128,1.3152) (0.1762,2.2317)","LG+I{0.0186}+R4{0.1733,0.1567,0.3190,0.5270,0.3128,1.3152,0.1762,2.2317}"
PF10502,LG+I+G4,0.0098,1.2551,,LG+I{0.0098}+G4{1.2551}
PF10509,LG+I+G4,0.0000,0.8457,,LG+I{0.0000}+G4{0.8457}
PF10559,LG+I+G4,0.0458,1.4659,,LG+I{0.0458}+G4{1.4659}
PF10576,LG+I+R3,0.1495,,"(0.1484,0.0233) (0.3200,0.8355) (0.3821,1.9085)","LG+I{0.1495}+R3{0.1484,0.0233,0.3200,0.8355,0.3821,1.9085}"
PF10588,LG+I+R4,0.0154,,"(0.0923,0.0665) (0.3526,0.5937) (0.3085,0.9680) (0.2312,2.1015)","LG+I{0.0154}+R4{0.0923,0.0665,0.3526,0.5937,0.3085,0.9680,0.2312,2.1015}"
PF10589,LG+I+R4,0.0167,,"(0.0908,0.0879) (0.2778,0.4348) (0.2786,0.8727) (0.3361,1.8687)","LG+I{0.0167}+R4{0.0908,0.0879,0.2778,0.4348,0.2786,0.8727,0.3361,1.8687}"
PF10633,LG+I+G4,0.0137,5.2254,,LG+I{0.0137}+G4{5.2254}
PF10996,LG+I+R4,0.0000,,"(0.1579,0.2070) (0.2195,0.4717) (0.2486,0.9568) (0.3740,1.6736)","LG+I{0.0000}+R4{0.1579,0.2070,0.2195,0.4717,0.2486,0.9568,0.3740,1.6736}"
PF11127,LG+F+I+R4,0.0110,,"(0.0514,0.0846) (0.1871,0.3581) (0.4660,0.8283) (0.2846,1.9072)","LG+F+I{0.0110}+R4{0.0514,0.0846,0.1871,0.3581,0.4660,0.8283,0.2846,1.9072}"
PF11563,LG+I+G4,0.0000,2.3125,,LG+I{0.0000}+G4{2.3125}
PF11760,LG+I+G4,0.0000,1.1424,,LG+I{0.0000}+G4{1.1424}
PF11799,LG+I+R4,0.0000,,"(0.0719,0.2373) (0.2398,0.4799) (0.3134,0.9547) (0.3748,1.5170)","LG+I{0.0000}+R4{0.0719,0.2373,0.2398,0.4799,0.3134,0.9547,0.3748,1.5170}"
PF11941,LG+F+I+R4,0.0000,,"(0.0112,0.0396) (0.2398,0.4754) (0.3403,0.8694) (0.4087,1.4429)","LG+F+I{0.0000}+R4{0.0112,0.0396,0.2398,0.4754,0.3403,0.8694,0.4087,1.4429}"
PF11975,LG+I+R4,0.0100,,"(0.1329,0.2120) (0.2825,0.5302) (0.2525,1.0082) (0.3221,1.7620)","LG+I{0.0100}+R4{0.1329,0.2120,0.2825,0.5302,0.2525,1.0082,0.3221,1.7620}"
PF11987,LG+I+R4,0.0000,,"(0.0882,0.0902) (0.2704,0.4558) (0.3107,0.9085) (0.3307,1.7735)","LG+I{0.0000}+R4{0.0882,0.0902,0.2704,0.4558,0.3107,0.9085,0.3307,1.7735}"
PF12146,LG+I+R4,0.0078,,"(0.0440,0.0828) (0.1822,0.3827) (0.4241,0.8716) (0.3419,1.6292)","LG+I{0.0078}+R4{0.0440,0.0828,0.1822,0.3827,0.4241,0.8716,0.3419,1.6292}"
PF12158,LG+F+I+R4,0.0000,,"(0.1301,0.2611) (0.2298,0.6655) (0.2700,1.0200) (0.3701,1.4530)","LG+F+I{0.0000}+R4{0.1301,0.2611,0.2298,0.6655,0.2700,1.0200,0.3701,1.4530}"
PF12161,LG+I+G4,0.0000,1.9065,,LG+I{0.0000}+G4{1.9065}
PF12172,LG+I+R4,0.0000,,"(0.1295,0.0413) (0.0387,0.3695) (0.3724,0.7529) (0.4594,1.5236)","LG+I{0.0000}+R4{0.1295,0.0413,0.0387,0.3695,0.3724,0.7529,0.4594,1.5236}"
PF12327,LG+I+R2,0.0463,,"(0.5867,0.4667) (0.3670,1.9790)","LG+I{0.0463}+R2{0.5867,0.4667,0.3670,1.9790}"
PF12399,LG+I+R4,0.0134,,"(0.0950,0.0190) (0.2021,0.3028) (0.3274,0.9829) (0.3621,1.6990)","LG+I{0.0134}+R4{0.0950,0.0190,0.2021,0.3028,0.3274,0.9829,0.3621,1.6990}"
PF12637,LG+I+R4,0.0000,,"(0.0304,0.1090) (0.3146,0.4301) (0.4178,1.0026) (0.2372,1.8658)","LG+I{0.0000}+R4{0.0304,0.1090,0.3146,0.4301,0.4178,1.0026,0.2372,1.8658}"
PF12679,LG+F+I+R3,0.0000,,"(0.0378,0.0958) (0.4229,0.5031) (0.5393,1.4530)","LG+F+I{0.0000}+R3{0.0378,0.0958,0.4229,0.5031,0.5393,1.4530}"
PF12680,LG+F+I+R4,0.0000,,"(0.0280,0.2611) (0.1979,0.6008) (0.3128,0.8992) (0.4613,1.2845)","LG+F+I{0.0000}+R4{0.0280,0.2611,0.1979,0.6008,0.3128,0.8992,0.4613,1.2845}"
PF12697,LG+F+I+R4,0.0000,,"(0.0171,0.0981) (0.1312,0.3634) (0.3686,0.7879) (0.4831,1.3666)","LG+F+I{0.0000}+R4{0.0171,0.0981,0.1312,0.3634,0.3686,0.7879,0.4831,1.3666}"
PF12704,LG+F+I+R4,0.0000,,"(0.0336,0.2003) (0.1370,0.4540) (0.3261,0.8310) (0.5033,1.3115)","LG+F+I{0.0000}+R4{0.0336,0.2003,0.1370,0.4540,0.3261,0.8310,0.5033,1.3115}"
PF12705,LG+F+I+R4,0.0097,,"(0.0190,0.0253) (0.0666,0.2578) (0.2965,0.6349) (0.6083,1.3056)","LG+F+I{0.0097}+R4{0.0190,0.0253,0.0666,0.2578,0.2965,0.6349,0.6083,1.3056}"
PF12706,LG+F+I+R4,0.0044,,"(0.0386,0.0806) (0.1267,0.3368) (0.3529,0.7097) (0.4774,1.4742)","LG+F+I{0.0044}+R4{0.0386,0.0806,0.1267,0.3368,0.3529,0.7097,0.4774,1.4742}"
PF12715,LG+I,0.2336,,,LG+I{0.2336}
PF12724,LG+I+G4,0.0042,1.7590,,LG+I{0.0042}+G4{1.7590}
PF12760,LG+I+G4,0.0707,4.6945,,LG+I{0.0707}+G4{4.6945}
PF12762,LG+I+G4,0.0045,2.3181,,LG+I{0.0045}+G4{2.3181}
PF12804,LG+F+I+R4,0.0024,,"(0.0464,0.1317) (0.1416,0.4072) (0.2545,0.7701) (0.5551,1.3336)","LG+F+I{0.0024}+R4{0.0464,0.1317,0.1416,0.4072,0.2545,0.7701,0.5551,1.3336}"
PF12838,LG+I+R4,0.0096,,"(0.0366,0.0220) (0.2169,0.4122) (0.2822,0.7594) (0.4547,1.5296)","LG+I{0.0096}+R4{0.0366,0.0220,0.2169,0.4122,0.2822,0.7594,0.4547,1.5296}"
PF12840,LG+I+G4,0.0000,3.0896,,LG+I{0.0000}+G4{3.0896}
PF12850,LG+I+R4,0.0134,,"(0.0603,0.0431) (0.0851,0.2862) (0.3816,0.6698) (0.4596,1.5610)","LG+I{0.0134}+R4{0.0603,0.0431,0.0851,0.2862,0.3816,0.6698,0.4596,1.5610}"
PF12911,LG+F+I+R4,0.0000,,"(0.0952,0.2695) (0.1872,0.5959) (0.4001,0.9144) (0.3175,1.5651)","LG+F+I{0.0000}+R4{0.0952,0.2695,0.1872,0.5959,0.4001,0.9144,0.3175,1.5651}"
PF13023,LG+I+G4,0.0277,1.7570,,LG+I{0.0277}+G4{1.7570}
PF13085,LG+I+G4,0.0313,1.8004,,LG+I{0.0313}+G4{1.8004}
PF13086,LG+I+R4,0.0155,,"(0.0825,0.0878) (0.1700,0.2839) (0.3595,0.8258) (0.3724,1.7387)","LG+I{0.0155}+R4{0.0825,0.0878,0.1700,0.2839,0.3595,0.8258,0.3724,1.7387}"
PF13087,LG+I+R4,0.0044,,"(0.0740,0.0373) (0.1747,0.2433) (0.1576,0.6337) (0.5893,1.4506)","LG+I{0.0044}+R4{0.0740,0.0373,0.1747,0.2433,0.1576,0.6337,0.5893,1.4506}"
PF13089,LG+I+R4,0.0000,,"(0.1851,0.0740) (0.2719,0.3650) (0.2816,1.0427) (0.2614,2.2703)","LG+I{0.0000}+R4{0.1851,0.0740,0.2719,0.3650,0.2816,1.0427,0.2614,2.2703}"
PF13090,LG+I+G4,0.0505,1.1425,,LG+I{0.0505}+G4{1.1425}
PF13091,LG+I+R4,0.0000,,"(0.0638,0.0964) (0.1931,0.4416) (0.4016,0.8739) (0.3415,1.6326)","LG+I{0.0000}+R4{0.0638,0.0964,0.1931,0.4416,0.4016,0.8739,0.3415,1.6326}"
PF13180,LG+I+G4,0.0098,2.2272,,LG+I{0.0098}+G4{2.2272}
PF13183,LG+I+R4,0.0284,,"(0.0414,0.0441) (0.2059,0.4875) (0.4734,0.9329) (0.2510,1.8179)","LG+I{0.0284}+R4{0.0414,0.0441,0.2059,0.4875,0.4734,0.9329,0.2510,1.8179}"
PF13184,LG+I+G4,0.0134,1.3178,,LG+I{0.0134}+G4{1.3178}
PF13185,LG+F+I+G4,0.0000,2.9455,,LG+F+I{0.0000}+G4{2.9455}
PF13186,LG+I+R4,0.0061,,"(0.0381,0.0076) (0.0566,0.2006) (0.2801,0.6192) (0.6191,1.3163)","LG+I{0.0061}+R4{0.0381,0.0076,0.0566,0.2006,0.2801,0.6192,0.6191,1.3163}"
PF13188,LG+I+R4,0.0000,,"(0.0095,0.0270) (0.0793,0.3262) (0.3921,0.6157) (0.5191,1.4110)","LG+I{0.0000}+R4{0.0095,0.0270,0.0793,0.3262,0.3921,0.6157,0.5191,1.4110}"
PF13189,LG+I+G4,0.0000,1.8049,,LG+I{0.0000}+G4{1.8049}
PF13190,LG+F+I+R4,0.0000,,"(0.0718,0.0511) (0.1756,0.3689) (0.4542,0.9006) (0.2984,1.7509)","LG+F+I{0.0000}+R4{0.0718,0.0511,0.1756,0.3689,0.4542,0.9006,0.2984,1.7509}"
PF13191,LG+F+I+R4,0.0000,,"(0.0274,0.0864) (0.1431,0.3947) (0.3871,0.8075) (0.4424,1.4209)","LG+F+I{0.0000}+R4{0.0274,0.0864,0.1431,0.3947,0.3871,0.8075,0.4424,1.4209}"
PF13193,LG+I+R4,0.0000,,"(0.0638,0.1258) (0.3212,0.3770) (0.3578,0.9701) (0.2571,2.0369)","LG+I{0.0000}+R4{0.0638,0.1258,0.3212,0.3770,0.3578,0.9701,0.2571,2.0369}"
PF13194,LG+F+I+G4,0.0000,1.1350,,LG+F+I{0.0000}+G4{1.1350}
PF13207,LG+I+R4,0.0000,,"(0.1138,0.1522) (0.2294,0.4672) (0.3302,1.0326) (0.3265,1.6370)","LG+I{0.0000}+R4{0.1138,0.1522,0.2294,0.4672,0.3302,1.0326,0.3265,1.6370}"
PF13238,LG+I+R4,0.0000,,"(0.0280,0.0393) (0.1393,0.3174) (0.3905,0.7492) (0.4423,1.4972)","LG+I{0.0000}+R4{0.0280,0.0393,0.1393,0.3174,0.3905,0.7492,0.4423,1.4972}"
PF13241,LG+I+R4,0.0000,,"(0.1443,0.1713) (0.2168,0.3988) (0.2673,0.8702) (0.3716,1.7658)","LG+I{0.0000}+R4{0.1443,0.1713,0.2168,0.3988,0.2673,0.8702,0.3716,1.7658}"
PF13242,LG+I+R4,0.0159,,"(0.1812,0.2017) (0.2075,0.5546) (0.2594,1.0514) (0.3361,1.7129)","LG+I{0.0159}+R4{0.1812,0.2017,0.2075,0.5546,0.2594,1.0514,0.3361,1.7129}"
PF13244,LG+F+I+R4,0.0000,,"(0.1604,0.1630) (0.4324,0.6521) (0.2681,1.3372) (0.1391,2.3960)","LG+F+I{0.0000}+R4{0.1604,0.1630,0.4324,0.6521,0.2681,1.3372,0.1391,2.3960}"
PF13247,LG+I+G4,0.0174,1.0121,,LG+I{0.0174}+G4{1.0121}
PF13263,LG+I+G4,0.0156,0.8412,,LG+I{0.0156}+G4{0.8412}
PF13279,LG+I+G4,0.0000,2.6641,,LG+I{0.0000}+G4{2.6641}
PF13291,LG+I+G4,0.0120,2.3121,,LG+I{0.0120}+G4{2.3121}
PF13302,LG+F+I+R4,0.0000,,"(0.0237,0.0643) (0.1028,0.2977) (0.2892,0.6772) (0.5843,1.3213)","LG+F+I{0.0000}+R4{0.0237,0.0643,0.1028,0.2977,0.2892,0.6772,0.5843,1.3213}"
PF13307,LG+I+R4,0.0147,,"(0.0421,0.0609) (0.1640,0.2758) (0.3119,0.6777) (0.4673,1.5853)","LG+I{0.0147}+R4{0.0421,0.0609,0.1640,0.2758,0.3119,0.6777,0.4673,1.5853}"
PF13344,LG+I+R4,0.0059,,"(0.0488,0.1201) (0.2182,0.4203) (0.3538,0.8188) (0.3733,1.6412)","LG+I{0.0059}+R4{0.0488,0.1201,0.2182,0.4203,0.3538,0.8188,0.3733,1.6412}"
PF13353,LG+I+G4,0.0369,1.0032,,LG+I{0.0369}+G4{1.0032}
PF13358,LG+I+R4,0.0000,,"(0.0416,0.0369) (0.1495,0.3107) (0.4016,0.8195) (0.4073,1.5292)","LG+I{0.0000}+R4{0.0416,0.0369,0.1495,0.3107,0.4016,0.8195,0.4073,1.5292}"
PF13361,LG+F+I+G4,0.0308,1.3957,,LG+F+I{0.0308}+G4{1.3957}
PF13378,LG+F+I+R4,0.0036,,"(0.0748,0.1099) (0.1830,0.4457) (0.3536,0.8155) (0.3851,1.6151)","LG+F+I{0.0036}+R4{0.0748,0.1099,0.1830,0.4457,0.3536,0.8155,0.3851,1.6151}"
PF13380,LG+I+R4,0.0000,,"(0.1048,0.2278) (0.3001,0.5106) (0.2418,0.9638) (0.3533,1.6697)","LG+I{0.0000}+R4{0.1048,0.2278,0.3001,0.5106,0.2418,0.9638,0.3533,1.6697}"
PF13391,LG+I+R4,0.0000,,"(0.0305,0.0293) (0.0650,0.1813) (0.3088,0.4776) (0.5958,1.4097)","LG+I{0.0000}+R4{0.0305,0.0293,0.0650,0.1813,0.3088,0.4776,0.5958,1.4097}"
PF13393,LG+F+I+R4,0.0062,,"(0.0994,0.0873) (0.2488,0.3665) (0.4066,0.8577) (0.2390,2.3067)","LG+F+I{0.0062}+R4{0.0994,0.0873,0.2488,0.3665,0.4066,0.8577,0.2390,2.3067}"
PF13396,LG+F+I+R4,0.0000,,"(0.0689,0.0930) (0.0810,0.4026) (0.5121,0.9257) (0.3380,1.4405)","LG+F+I{0.0000}+R4{0.0689,0.0930,0.0810,0.4026,0.5121,0.9257,0.3380,1.4405}"
PF13401,LG+I+R4,0.0000,,"(0.0446,0.0852) (0.1528,0.3805) (0.3136,0.7431) (0.4890,1.4418)","LG+I{0.0000}+R4{0.0446,0.0852,0.1528,0.3805,0.3136,0.7431,0.4890,1.4418}"
PF13404,LG+I+G4,0.0000,1.3690,,LG+I{0.0000}+G4{1.3690}
PF13409,LG+F+I+R4,0.0070,,"(0.0208,0.1021) (0.1250,0.3251) (0.3291,0.7151) (0.5181,1.3933)","LG+F+I{0.0070}+R4{0.0208,0.1021,0.1250,0.3251,0.3291,0.7151,0.5181,1.3933}"
PF13410,LG+F+I+R4,0.0000,,"(0.0327,0.2351) (0.2061,0.4909) (0.3362,0.9091) (0.4250,1.3777)","LG+F+I{0.0000}+R4{0.0327,0.2351,0.2061,0.4909,0.3362,0.9091,0.4250,1.3777}"
PF13412,LG+I+G4,0.0000,2.1195,,LG+I{0.0000}+G4{2.1195}
PF13417,LG+I+R4,0.0000,,"(0.0585,0.0654) (0.1458,0.3633) (0.5000,0.8641) (0.2957,1.7288)","LG+I{0.0000}+R4{0.0585,0.0654,0.1458,0.3633,0.5000,0.8641,0.2957,1.7288}"
PF13420,LG+I+G4,0.0085,4.2475,,LG+I{0.0085}+G4{4.2475}
PF13426,LG+I+R4,0.0000,,"(0.0231,0.1048) (0.2153,0.4952) (0.4589,0.8817) (0.3028,1.6063)","LG+I{0.0000}+R4{0.0231,0.1048,0.2153,0.4952,0.4589,0.8817,0.3028,1.6063}"
PF13439,LG+F+I+R4,0.0030,,"(0.0804,0.1843) (0.1295,0.4119) (0.2324,0.7563) (0.5548,1.3629)","LG+F+I{0.0030}+R4{0.0804,0.1843,0.1295,0.4119,0.2324,0.7563,0.5548,1.3629}"
PF13450,LG+I+G4,0.0093,2.7494,,LG+I{0.0093}+G4{2.7494}
PF13456,LG+I+G4,0.0000,1.9587,,LG+I{0.0000}+G4{1.9587}
PF13459,LG+I+G4,0.0252,1.7202,,LG+I{0.0252}+G4{1.7202}
PF13460,LG+F+I+R4,0.0000,,"(0.1070,0.2013) (0.2150,0.4814) (0.3572,0.9964) (0.3207,1.6182)","LG+F+I{0.0000}+R4{0.1070,0.2013,0.2150,0.4814,0.3572,0.9964,0.3207,1.6182}"
PF13462,LG+I+G4,0.0202,2.9946,,LG+I{0.0202}+G4{2.9946}
PF13468,LG+F+I+R4,0.0033,,"(0.0285,0.0795) (0.1942,0.4051) (0.4820,0.9375) (0.2920,1.6001)","LG+F+I{0.0033}+R4{0.0285,0.0795,0.1942,0.4051,0.4820,0.9375,0.2920,1.6001}"
PF13472,LG+F+I+R4,0.0021,,"(0.0161,0.0279) (0.0986,0.3006) (0.2358,0.6754) (0.6474,1.2521)","LG+F+I{0.0021}+R4{0.0161,0.0279,0.0986,0.3006,0.2358,0.6754,0.6474,1.2521}"
PF13476,LG+F+I+R4,0.0000,,"(0.0555,0.1076) (0.1354,0.4018) (0.4178,0.7391) (0.3913,1.6123)","LG+F+I{0.0000}+R4{0.0555,0.1076,0.1354,0.4018,0.4178,0.7391,0.3913,1.6123}"
PF13478,LG+F+I+R4,0.0042,,"(0.0698,0.1284) (0.1785,0.3482) (0.2411,0.7078) (0.5063,1.4974)","LG+F+I{0.0042}+R4{0.0698,0.1284,0.1785,0.3482,0.2411,0.7078,0.5063,1.4974}"
PF13480,LG+F+I+R4,0.0000,,"(0.0061,0.0387) (0.0795,0.3258) (0.4852,0.7455) (0.4292,1.4263)","LG+F+I{0.0000}+R4{0.0061,0.0387,0.0795,0.3258,0.4852,0.7455,0.4292,1.4263}"
PF13482,LG+I+R4,0.0044,,"(0.1321,0.1400) (0.2701,0.5276) (0.4813,1.2135) (0.1122,2.2726)","LG+I{0.0044}+R4{0.1321,0.1400,0.2701,0.5276,0.4813,1.2135,0.1122,2.2726}"
PF13483,LG+I+G4,0.0000,1.4952,,LG+I{0.0000}+G4{1.4952}
PF13489,LG+I+G4,0.0000,2.1025,,LG+I{0.0000}+G4{2.1025}
PF13495,LG+I+G4,0.0000,3.0497,,LG+I{0.0000}+G4{3.0497}
PF13500,LG+I+G4,0.0024,2.2701,,LG+I{0.0024}+G4{2.2701}
