alignment	total_gaps	bin_1	bin_2	bin_3	bin_4	bin_5	bin_6	bin_7	bin_8	bin_9	bin_10	bin_11	bin_12	bin_13	bin_14	bin_15	bin_16	bin_17	bin_18	bin_19	bin_20	bin_21	bin_22	bin_23	bin_24	bin_25	bin_26	bin_27	bin_28	bin_29	bin_30	bin_31	bin_32	bin_33	bin_34	bin_35	bin_36	bin_37	bin_38	bin_39	bin_40	bin_41	bin_42	bin_43	bin_44	bin_45	bin_46	bin_47	bin_48	bin_49	bin_50	bin_51	bin_52	bin_53	bin_54	bin_55	bin_56	bin_57	bin_58	bin_59	bin_60	bin_61	bin_62	bin_63	bin_64	bin_65	bin_66	bin_67	bin_68	bin_69	bin_70	bin_71	bin_72	bin_73	bin_74	bin_75	bin_76	bin_77	bin_78	bin_79	bin_80	bin_81	bin_82	bin_83	bin_84	bin_85	bin_86	bin_87	bin_88	bin_89	bin_90	bin_91	bin_92	bin_93	bin_94	bin_95	bin_96	bin_97	bin_98	bin_99	bin_100
OG0013810	2529	0.00711744	0.00632661	0.00632661	0.00632661	0.00632661	0.01897983	0.02886516	0.00000000	0.00039541	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03202847	0.02135231	0.00000000	0.00000000	0.00039541	0.00039541	0.00118624	0.00118624	0.00711744	0.00000000	0.00000000	0.00593120	0.00395413	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00039541	0.00000000	0.00553578	0.00000000	0.00474496	0.00000000	0.00000000	0.00079083	0.00000000	0.00000000	0.00000000	0.00118624	0.00434955	0.01028074	0.04863582	0.00909450	0.02135231	0.00553578	0.00632661	0.02214314	0.02846975	0.05693950	0.00672202	0.00632661	0.01423488	0.01265322	0.01937525	0.02095690	0.04191380	0.01028074	0.00948992	0.00790826	0.00632661	0.01304864	0.00869909	0.01028074	0.01265322	0.02214314	0.01304864	0.02846975	0.02530645	0.00672202	0.00948992	0.00948992	0.00909450	0.01186240	0.00672202	0.01977066	0.03875049	0.02965599	0.02926058	0.01383946	0.00632661	0.04744958	0.05693950	0.03479636
OG0000928	212	0.02358491	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00943396	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00471698	0.00943396	0.00000000	0.00000000	0.00000000	0.00471698	0.01415094	0.00943396	0.00471698	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02358491	0.00000000	0.00000000	0.00000000	0.01886792	0.02830189	0.02358491	0.01886792	0.00000000	0.00000000	0.00000000	0.00471698	0.00943396	0.04245283	0.04245283	0.02830189	0.01886792	0.01886792	0.02830189	0.01886792	0.01886792	0.01886792	0.03301887	0.02830189	0.02830189	0.00943396	0.00943396	0.00943396	0.02830189	0.07075472	0.04245283	0.00943396	0.00943396	0.00943396	0.01886792	0.04245283	0.02830189	0.04245283	0.04716981	0.04716981	0.04245283
OG0017765	2159	0.05141269	0.03844372	0.01574803	0.01760074	0.02547476	0.02454840	0.01482168	0.03844372	0.02130616	0.00926355	0.00509495	0.03798055	0.02918018	0.00555813	0.00787402	0.00000000	0.03751737	0.00138953	0.00416860	0.00138953	0.00000000	0.00370542	0.00000000	0.00648448	0.00092635	0.01945345	0.00648448	0.01945345	0.03334877	0.00509495	0.00741084	0.00000000	0.00602131	0.01667439	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00741084	0.00972673	0.00602131	0.00046318	0.01111626	0.00509495	0.00555813	0.00000000	0.01621121	0.00648448	0.02130616	0.00787402	0.01667439	0.00880037	0.00000000	0.00000000	0.00231589	0.01250579	0.00000000	0.04678092	0.00694766	0.01204261	0.00602131	0.00185271	0.01713756	0.00602131	0.01018990	0.00000000	0.00092635	0.01250579	0.00000000	0.00000000	0.00000000	0.00370542	0.00370542	0.00648448	0.00509495	0.00648448	0.00741084	0.00231589	0.00880037	0.00138953	0.00416860	0.02408522	0.01760074	0.01250579	0.00648448	0.00000000	0.00000000	0.00787402	0.00138953	0.00324224	0.00602131	0.01111626	0.01528485	0.00185271	0.00000000	0.00324224	0.03242242	0.03705419
OG0005713	4963	0.01591779	0.01148499	0.00201491	0.00564175	0.00000000	0.00000000	0.00201491	0.01611928	0.01208946	0.00020149	0.00000000	0.00100746	0.00020149	0.00000000	0.00040298	0.00000000	0.00020149	0.00000000	0.01007455	0.01813419	0.00000000	0.01208946	0.01813419	0.01813419	0.01410437	0.00040298	0.00141044	0.00020149	0.00040298	0.00000000	0.00020149	0.00000000	0.00805964	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.02014910	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.01611928	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00201491	0.00000000	0.00000000	0.00000000	0.00100746	0.00000000	0.00604473	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.01813419	0.01007455	0.00000000	0.00463429	0.00402982	0.01813419	0.00967157	0.00282087	0.00000000	0.01793270	0.01712674	0.01531332	0.01531332
OG0015599	1912	0.01359833	0.02144351	0.01882845	0.01673640	0.01673640	0.02092050	0.02039749	0.02510460	0.03347280	0.02928870	0.01046025	0.00836820	0.00523013	0.00418410	0.00418410	0.00366109	0.00209205	0.00209205	0.00209205	0.00366109	0.00209205	0.00993724	0.03347280	0.02562762	0.00209205	0.02248954	0.01778243	0.00993724	0.01255230	0.01778243	0.00732218	0.00418410	0.01255230	0.01935146	0.01046025	0.00209205	0.00209205	0.01150628	0.00523013	0.00418410	0.00261506	0.00209205	0.01673640	0.00627615	0.01830544	0.02562762	0.00209205	0.00209205	0.01255230	0.01516736	0.00732218	0.00209205	0.02562762	0.00993724	0.01307531	0.01569038	0.00261506	0.00209205	0.00993724	0.00993724	0.03347280	0.02562762	0.00209205	0.00209205	0.00209205	0.00209205	0.00209205	0.00052301	0.00000000	0.00000000	0.00000000	0.00000000	0.00836820	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00156904	0.00000000	0.00000000	0.00679916	0.00313808	0.00418410	0.01046025	0.01621339	0.01150628	0.03347280	0.03347280	0.03347280	0.03347280	0.03347280	0.00313808
OG0012271	1003	0.05682951	0.00498504	0.02293121	0.00997009	0.00000000	0.00000000	0.00000000	0.00299103	0.00000000	0.00000000	0.00099701	0.00000000	0.01994018	0.03988036	0.00000000	0.00000000	0.00000000	0.00000000	0.04087737	0.04885344	0.05782652	0.00000000	0.00000000	0.00000000	0.00000000	0.00897308	0.05383848	0.04287139	0.00897308	0.00498504	0.01296112	0.00997009	0.01495513	0.04586241	0.00997009	0.03389831	0.01296112	0.00000000	0.00000000	0.00000000	0.01694915	0.00000000	0.01994018	0.00000000	0.00000000	0.00000000	0.00997009	0.04985045	0.01994018	0.00000000	0.00000000	0.00000000	0.00000000	0.00598205	0.00000000	0.00099701	0.00000000	0.03389831	0.00099701	0.00697906	0.00498504	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00997009	0.00099701	0.02791625	0.04885344	0.00897308	0.00099701	0.00000000	0.00997009	0.00000000	0.00000000	0.00000000	0.00997009	0.00000000	0.01994018	0.02991027	0.00000000	0.00000000	0.00000000	0.00000000	0.04885344	0.03988036	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00099701	0.00000000	0.00398804	0.00199402
OG0017277	3075	0.02016260	0.00813008	0.00455285	0.00878049	0.00617886	0.00682927	0.01073171	0.00422764	0.01333333	0.01463415	0.01626016	0.00000000	0.00097561	0.00162602	0.00195122	0.00065041	0.00032520	0.00585366	0.00878049	0.01170732	0.00130081	0.00422764	0.01756098	0.00162602	0.00585366	0.00617886	0.00813008	0.00520325	0.00552846	0.03609756	0.04422764	0.00357724	0.00032520	0.01138211	0.00260163	0.00195122	0.00097561	0.01853659	0.01268293	0.00520325	0.00455285	0.00260163	0.00357724	0.00585366	0.01138211	0.00682927	0.00260163	0.00000000	0.00910569	0.01333333	0.02081301	0.02048780	0.00000000	0.00065041	0.00617886	0.00000000	0.00065041	0.01430894	0.00552846	0.00910569	0.02211382	0.01918699	0.03707317	0.03447154	0.00455285	0.01788618	0.00910569	0.00227642	0.03089431	0.00975610	0.00650407	0.00585366	0.00650407	0.00943089	0.01300813	0.00715447	0.01170732	0.00130081	0.04065041	0.01463415	0.01300813	0.00227642	0.01626016	0.01560976	0.00813008	0.01626016	0.00682927	0.01691057	0.02113821	0.00813008	0.00455285	0.00747967	0.00130081	0.02211382	0.00227642	0.00552846	0.02146341	0.01560976	0.00878049	0.00585366
OG0013916	1240	0.06532258	0.04354839	0.04354839	0.04354839	0.06290323	0.04112903	0.04032258	0.04193548	0.06532258	0.01612903	0.01612903	0.01612903	0.01774194	0.00967742	0.00967742	0.00967742	0.01048387	0.00241935	0.00161290	0.00161290	0.00241935	0.00161290	0.00161290	0.00161290	0.00241935	0.00161290	0.00161290	0.00161290	0.02338710	0.00161290	0.00161290	0.00161290	0.00241935	0.00161290	0.00161290	0.00241935	0.00564516	0.00322581	0.00322581	0.00322581	0.02661290	0.00161290	0.00161290	0.00161290	0.00080645	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00241935	0.00161290	0.00161290	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00161290	0.00161290	0.00161290	0.00241935	0.00161290	0.00161290	0.00241935	0.00483871	0.00403226	0.00483871	0.00483871	0.00483871	0.00241935	0.00161290	0.00161290	0.00241935	0.00161290	0.00161290	0.00161290	0.00403226	0.00322581	0.00322581	0.00322581	0.00241935	0.00161290	0.00161290	0.00161290	0.00241935	0.00161290	0.00967742	0.01612903	0.02419355	0.01612903	0.01612903	0.01612903	0.03548387	0.04193548	0.04354839	0.04354839
OG0014151	204	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.07843137	0.11764706	0.11764706	0.11764706	0.11764706	0.11764706	0.03921569	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01470588	0.08823529	0.04411765	0.00000000	0.00980392	0.00000000	0.00000000	0.00000000	0.01960784	0.05882353	0.05882353
OG0000622	913	0.01642935	0.01095290	0.01642935	0.01314348	0.02081051	0.01095290	0.01642935	0.01204819	0.01971522	0.01314348	0.01861993	0.01095290	0.02081051	0.01533406	0.02081051	0.01095290	0.01642935	0.01095290	0.01642935	0.01095290	0.01642935	0.01314348	0.01752464	0.01095290	0.01861993	0.01095290	0.01642935	0.01095290	0.02300110	0.01533406	0.02300110	0.01095290	0.01642935	0.01095290	0.02081051	0.01533406	0.02081051	0.01533406	0.02300110	0.01314348	0.01642935	0.01095290	0.01095290	0.00766703	0.02300110	0.01533406	0.02300110	0.01533406	0.02300110	0.01533406	0.01533406	0.02300110	0.01533406	0.02300110	0.01533406	0.02300110	0.01533406	0.02300110	0.01533406	0.02300110	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00219058	0.00109529	0.00328587	0.00657174	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00219058	0.00328587	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00328587
OG0011384	209	0.00000000	0.00000000	0.00000000	0.00000000	0.00478469	0.01435407	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04306220	0.03827751	0.05741627	0.05741627	0.05741627	0.05741627	0.05741627	0.05741627	0.05741627	0.05741627	0.05741627	0.05741627	0.05741627	0.05741627	0.05741627	0.05741627	0.05741627	0.03827751
OG0010571	608	0.03618421	0.03618421	0.01809211	0.03618421	0.01809211	0.03618421	0.01809211	0.03618421	0.01809211	0.03618421	0.03618421	0.01809211	0.03618421	0.01809211	0.03618421	0.01809211	0.03618421	0.01809211	0.03618421	0.01809211	0.03618421	0.03618421	0.01809211	0.03618421	0.01809211	0.00000000	0.00164474	0.00493421	0.00164474	0.00000000	0.00328947	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00328947	0.00164474	0.00328947	0.00164474	0.03618421	0.01809211	0.03618421	0.00822368	0.00822368	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03618421	0.03289474	0.01644737	0.01809211	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01644737	0.01644737	0.00000000	0.00000000	0.00000000	0.01480263	0.01480263	0.00000000	0.00000000	0.00000000
OG0007330	4727	0.03109795	0.03109795	0.02517453	0.02855934	0.03109795	0.03109795	0.03109795	0.03109795	0.03109795	0.03109795	0.03109795	0.03109795	0.03109795	0.02242437	0.00148085	0.00148085	0.00169241	0.00148085	0.00148085	0.00148085	0.00148085	0.00148085	0.00148085	0.00105775	0.00000000	0.00000000	0.00444256	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00888513	0.00000000	0.02665538	0.00000000	0.01798181	0.03109795	0.03109795	0.00000000	0.00000000	0.00000000	0.00444256	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00803893	0.00888513	0.00000000	0.00042310	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00888513	0.03109795	0.03109795	0.00888513	0.00000000	0.00000000	0.00021155	0.00105775	0.00148085	0.00169241	0.01057753	0.01205839	0.01819336	0.01607785	0.01332769	0.03025175	0.02771314	0.02411678	0.03067485	0.03109795	0.01671250	0.02580918	0.02771314	0.02686693	0.02961709
OG0006715	65	0.00000000	0.00000000	0.00000000	0.04615385	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.06153846	0.06153846	0.03076923	0.09230769	0.06153846	0.03076923	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03076923	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03076923	0.03076923	0.00000000	0.00000000	0.00000000	0.07692308	0.01538462	0.09230769	0.12307692	0.06153846	0.03076923	0.00000000	0.03076923	0.00000000	0.09230769	0.00000000	0.00000000	0.00000000	0.00000000
OG0005899	1335	0.04494382	0.04044944	0.04044944	0.04494382	0.04044944	0.04044944	0.04494382	0.04044944	0.03820225	0.03370787	0.03820225	0.01647940	0.00973783	0.00898876	0.00674157	0.00749064	0.00749064	0.01123596	0.02696629	0.01048689	0.00749064	0.00823970	0.00524345	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00149813	0.00074906	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00074906	0.00674157	0.00524345	0.00374532	0.00000000	0.00000000	0.00000000	0.00000000	0.00074906	0.00000000	0.00000000	0.00000000	0.00000000	0.00299625	0.00524345	0.00149813	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04044944	0.01423221	0.01123596	0.00374532	0.00524345	0.01273408	0.01947566	0.04269663	0.04044944	0.04044944	0.04494382	0.04044944	0.04044944	0.04044944
OG0013776	211448	0.01602758	0.01539858	0.01542223	0.01540804	0.01541277	0.01347849	0.01511483	0.01478378	0.01373387	0.01570126	0.01511483	0.01549317	0.01549317	0.01488309	0.01142598	0.01071185	0.01158204	0.00864042	0.01437233	0.00473402	0.01174284	0.01062673	0.01277383	0.01277383	0.01222996	0.00407192	0.01549317	0.00893364	0.01545534	0.01545534	0.00842287	0.01549317	0.01549317	0.01549317	0.01549317	0.01549317	0.01604650	0.01549317	0.01549317	0.01549317	0.01549317	0.01549317	0.01494930	0.00105936	0.00314971	0.00297946	0.00585014	0.00240248	0.00013242	0.00612444	0.00192955	0.00067629	0.00343347	0.00453066	0.00639874	0.00783644	0.01539858	0.01244750	0.00239775	0.00715069	0.00506508	0.00454012	0.00340509	0.00166471	0.00146608	0.00135258	0.01222996	0.01549317	0.00658791	0.00746283	0.00073304	0.00009932	0.00027430	0.00013242	0.00013242	0.00941603	0.01372441	0.00066683	0.00196739	0.00274299	0.00172619	0.00097423	0.00029322	0.00024119	0.01307177	0.01499187	0.01541750	0.01445746	0.01364875	0.01529927	0.01585260	0.01529927	0.01536075	0.01411695	0.01424937	0.01432976	0.01536075	0.01539386	0.01467500	0.01534656
OG0002834	254	0.00787402	0.11811024	0.09842520	0.01574803	0.03543307	0.01968504	0.01574803	0.03543307	0.05118110	0.01968504	0.09448819	0.00000000	0.00000000	0.00787402	0.00000000	0.00393701	0.02755906	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02362205	0.00000000	0.00787402	0.03937008	0.07086614	0.03149606	0.00000000	0.00000000	0.02755906	0.00000000	0.00000000	0.00000000	0.00000000	0.04724409	0.02362205	0.00787402	0.02362205	0.00000000	0.00000000	0.02362205	0.00393701	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00393701	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01181102	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04724409	0.00787402	0.00787402	0.02755906	0.01181102	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
OG0010090	2245	0.02004454	0.01559020	0.01469933	0.01959911	0.03474388	0.02761693	0.00801782	0.01069042	0.00801782	0.01336303	0.01737194	0.00445434	0.00489978	0.00400891	0.01336303	0.00668151	0.00311804	0.00000000	0.02494432	0.00356347	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00445434	0.00890869	0.00489978	0.00445434	0.00311804	0.00000000	0.00000000	0.00000000	0.00890869	0.02227171	0.02583519	0.02004454	0.01425390	0.00356347	0.01603563	0.00757238	0.00178174	0.01648107	0.00757238	0.00000000	0.00000000	0.00222717	0.01291759	0.00668151	0.00000000	0.00890869	0.00445434	0.00356347	0.01069042	0.02939866	0.00534521	0.00846325	0.00935412	0.01425390	0.00222717	0.01202673	0.01113586	0.02717149	0.00000000	0.00000000	0.00000000	0.00000000	0.00267261	0.00133630	0.00000000	0.02405345	0.01648107	0.00000000	0.00000000	0.00089087	0.00267261	0.00311804	0.00000000	0.00089087	0.00935412	0.01113586	0.00890869	0.01069042	0.02138085	0.00623608	0.01692650	0.02004454	0.01559020	0.02895323	0.01737194	0.00445434	0.01069042	0.03251670	0.01380846	0.02672606	0.03429844	0.03118040	0.03385301
OG0016081	3714	0.03150242	0.03150242	0.03069467	0.01103931	0.00646204	0.00726979	0.00969305	0.02423263	0.00807754	0.01130856	0.01023156	0.00484653	0.00403877	0.00646204	0.00915455	0.00861605	0.00000000	0.00996230	0.00673129	0.01077006	0.03150242	0.01211632	0.02692515	0.01453958	0.00511578	0.00080775	0.00053850	0.00134626	0.00000000	0.00000000	0.00134626	0.00269251	0.00215401	0.00053850	0.00242326	0.00161551	0.00000000	0.00188476	0.00134626	0.00026925	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00026925	0.00188476	0.00026925	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00700054	0.00000000	0.00000000	0.00000000	0.00000000	0.00026925	0.00000000	0.00026925	0.00000000	0.00484653	0.00242326	0.00134626	0.00000000	0.00000000	0.00188476	0.00242326	0.00242326	0.00242326	0.00188476	0.00000000	0.00350027	0.02100162	0.00000000	0.02019386	0.00215401	0.00323102	0.02827141	0.03150242	0.03500269	0.03150242	0.03150242	0.03150242	0.03150242	0.03150242	0.03150242	0.03150242	0.03500269	0.03150242	0.03150242	0.03150242	0.03150242	0.03150242	0.03150242	0.03123317
